BINARY_LENGTH,id_distribution,TOTAL_TAGS,prefix_length,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,3500797867,4143079865,16110102.500000,627347.000000,5789801.000000,34838,8055998.609375,4149.594500,8060148.203875,10000,10000,11072,9177,,,,,,,,,,,,,,,,,,,,5.155700,,620.728515,DQTA(k_max=3),2,27.000000,,,,,,,30249,0.330589,578.980100,62.734700,6417148.000000,641.714800,1.089681,16110.102500,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2817608956,1770916706,16149745.000000,782252.000000,4148376.000000,34872,8104350.647750,3638.692000,8107989.339750,10000,10000,10965,9271,,,,,,,,,,,,,,,,,,,,5.168100,,619.204823,DQTA(k_max=3),2,27.000000,,,,,,,30236,0.330732,414.837600,78.225200,4930628.000000,493.062800,1.078632,16149.745000,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,764408137,2059387163,16243402.500000,941621.000000,2496765.000000,35216,8172527.585125,3131.624500,8175659.209625,10000,10000,11150,9377,,,,,,,,,,,,,,,,,,,,5.176500,,615.634563,DQTA(k_max=3),2,29.000000,,,,,,,30527,0.327579,249.676500,94.162100,3438386.000000,343.838600,1.066439,16243.402500,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,4147865889,160165453,16083847.500000,1008330.000000,1667965.000000,34827,8060385.514625,2850.642500,8063236.157125,10000,10000,10872,9303,,,,,,,,,,,,,,,,,,,,5.170000,,621.741782,DQTA(k_max=3),2,27.000000,,,,,,,30175,0.331400,166.796500,100.833000,2676295.000000,267.629500,1.074922,16083.847500,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,4101851592,2142099871,14803457.500000,994806.000000,847680.000000,31636,7441979.167750,2413.452000,7444392.619750,10000,10000,8749,8591,,,,,,,,,,,,,,,,,,,,5.066100,,675.517865,DQTA(k_max=3),2,26.000000,,,,,,,27340,0.365764,84.768000,99.480600,1842486.000000,184.248600,1.164009,14803.457500,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4081011555,2045492051,163953.750000,2777.000000,52908.000000,338,877.578125,32.008000,909.586125,100,100,98,93,,,,,,,,,,,,,,,,,,,,2.890000,,609.928105,DQTA(k_max=3),3,12.000000,,,,,,,291,0.343643,529.080000,27.770000,55685.000000,556.850000,1.075269,163.953750,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1566578557,2722623466,154943.750000,3957.000000,43980.000000,332,832.597125,29.904000,862.501125,100,100,104,85,,,,,,,,,,,,,,,,,,,,2.920000,,645.395506,DQTA(k_max=3),3,10.000000,,,,,,,289,0.346021,439.800000,39.570000,47937.000000,479.370000,1.176471,154.943750,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,2688692180,2721095890,151072.500000,5182.000000,34010.000000,328,797.673375,27.369000,825.042375,100,100,103,83,,,,,,,,,,,,,,,,,,,,2.860000,,661.933840,DQTA(k_max=3),3,11.000000,,,,,,,286,0.349650,340.100000,51.820000,39192.000000,391.920000,1.204819,151.072500,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1215921004,1955559455,160301.250000,7180.000000,25542.000000,342,842.077750,27.131000,869.208750,100,100,105,91,,,,,,,,,,,,,,,,,,,,2.950000,,623.825454,DQTA(k_max=3),3,10.000000,,,,,,,296,0.337838,255.420000,71.800000,32722.000000,327.220000,1.098901,160.301250,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,3625404754,3340002785,154065.000000,8244.000000,15624.000000,338,832.465625,24.300000,856.765625,100,100,107,87,,,,,,,,,,,,,,,,,,,,2.840000,,649.076688,DQTA(k_max=3),3,12.000000,,,,,,,294,0.340136,156.240000,82.440000,23868.000000,238.680000,1.149425,154.065000,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,305145520,1993990665,153733.750000,8970.000000,11366.000000,342,818.710750,23.623000,842.333750,100,100,111,87,,,,,,,,,,,,,,,,,,,,2.940000,,650.475253,DQTA(k_max=3),3,12.000000,,,,,,,298,0.335570,113.660000,89.700000,20336.000000,203.360000,1.149425,153.733750,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2594153114,1200802536,161378.750000,10313.000000,6766.000000,336,828.078250,24.009000,852.087250,100,100,96,93,,,,,,,,,,,,,,,,,,,,2.960000,,619.660271,DQTA(k_max=3),3,12.000000,,,,,,,289,0.346021,67.660000,103.130000,17079.000000,170.790000,1.075269,161.378750,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,4175173779,3061908571,154551.250000,10776.000000,2152.000000,276,829.165625,22.628000,851.793625,100,100,39,91,,,,,,,,,,,,,,,,,,,,2.840000,,647.034560,DQTA(k_max=3),3,12.000000,,,,,,,230,0.434783,21.520000,107.760000,12928.000000,129.280000,1.098901,154.551250,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2223157064,103665585,1620115.000000,30050.000000,723461.000000,3492,81642.258000,421.830500,82064.088500,1000,1000,1131,907,,,,,,,,,,,,,,,,,,,,4.029000,,617.240134,DQTA(k_max=3),3,21.000000,,,,,,,3038,0.329164,723.461000,30.050000,753511.000000,753.511000,1.102536,1620.115000,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3796491238,125188050,1629003.750000,45426.000000,599012.000000,3512,83058.500250,390.358000,83448.858250,1000,1000,1127,923,,,,,,,,,,,,,,,,,,,,4.062000,,613.872129,DQTA(k_max=3),3,19.000000,,,,,,,3050,0.327869,599.012000,45.426000,644438.000000,644.438000,1.083424,1629.003750,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,2266095600,3443951249,1594256.250000,58961.000000,466994.000000,3402,80453.595000,351.419000,80805.014000,1000,1000,1044,905,,,,,,,,,,,,,,,,,,,,4.041000,,627.251736,DQTA(k_max=3),3,21.000000,,,,,,,2949,0.339098,466.994000,58.961000,525955.000000,525.955000,1.104972,1594.256250,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1878669869,1531946498,1636007.500000,76493.000000,339900.000000,3497,81949.121000,322.936000,82272.057000,1000,1000,1085,941,,,,,,,,,,,,,,,,,,,,4.073000,,611.244142,DQTA(k_max=3),3,21.000000,,,,,,,3026,0.330469,339.900000,76.493000,416393.000000,416.393000,1.062699,1636.007500,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,3398201213,3387445049,1602995.000000,89499.000000,209227.000000,3504,79991.453250,283.611500,80275.064750,1000,1000,1122,921,,,,,,,,,,,,,,,,,,,,4.061000,,623.832264,DQTA(k_max=3),3,19.000000,,,,,,,3043,0.328623,209.227000,89.499000,298726.000000,298.726000,1.085776,1602.995000,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1066505858,1530003782,1623588.750000,99063.000000,144325.000000,3432,81482.532250,270.288500,81752.820750,1000,1000,1020,941,,,,,,,,,,,,,,,,,,,,4.068000,,615.919518,DQTA(k_max=3),3,19.000000,,,,,,,2961,0.337724,144.325000,99.063000,243388.000000,243.388000,1.062699,1623.588750,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,3715314354,4016062507,1573148.750000,102783.000000,79197.000000,3427,78770.137000,245.164500,79015.301500,1000,1000,1063,909,,,,,,,,,,,,,,,,,,,,4.036000,,635.667797,DQTA(k_max=3),3,19.000000,,,,,,,2972,0.336474,79.197000,102.783000,181980.000000,181.980000,1.100110,1573.148750,,,,,,
96,prefixed,10000,0,"TOTAL_TAGS=10000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2451614969,4047329874,16422788.750000,338997.000000,9109787.000000,34979,8240598.175750,5232.887500,8245831.063250,10000,10000,10997,9321,,,,,,,,,,,,,,,,,,,,5.168100,,608.909982,DQTA(k_max=3),3,27.000000,,,,,,,30318,0.329837,910.978700,33.899700,9448784.000000,944.878400,1.072846,16422.788750,,,,,,
96,prefixed,10000,16,"TOTAL_TAGS=10000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1662515167,572260456,16358460.000000,488704.000000,7459741.000000,34972,8167023.129250,4707.278500,8171730.407750,10000,10000,10987,9323,,,,,,,,,,,,,,,,,,,,5.171600,,611.304487,DQTA(k_max=3),3,29.000000,,,,,,,30310,0.329924,745.974100,48.870400,7948445.000000,794.844500,1.072616,16358.460000,,,,,,
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1948107188,539777208,16114007.500000,627817.000000,5788573.000000,34808,8063492.498250,4149.920500,8067642.418750,10000,10000,11036,9181,,,,,,,,,,,,,,,,,,,,5.154900,,620.578090,DQTA(k_max=3),3,28.000000,,,,,,,30217,0.330940,578.857300,62.781700,6416390.000000,641.639000,1.089206,16114.007500,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2378354411,130823445,16106258.750000,779467.000000,4141174.000000,34848,8035891.340750,3629.521000,8039520.861750,10000,10000,10992,9237,,,,,,,,,,,,,,,,,,,,5.157900,,620.876651,DQTA(k_max=3),3,27.000000,,,,,,,30229,0.330808,414.117400,77.946700,4920641.000000,492.064100,1.082603,16106.258750,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2486803818,137778775,16041430.000000,927410.000000,2492559.000000,35008,7978966.645500,3101.099500,7982067.745000,10000,10000,11149,9239,,,,,,,,,,,,,,,,,,,,5.163000,,623.385820,DQTA(k_max=3),3,27.000000,,,,,,,30388,0.329077,249.255900,92.741000,3419969.000000,341.996900,1.082368,16041.430000,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,3402097295,2115271710,16034637.500000,1004117.000000,1666872.000000,34897,8034378.835500,2841.670000,8037220.505500,10000,10000,10999,9265,,,,,,,,,,,,,,,,,,,,5.163300,,623.649895,DQTA(k_max=3),3,27.000000,,,,,,,30264,0.330426,166.687200,100.411700,2670989.000000,267.098900,1.079331,16034.637500,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2847236683,1322677147,14588151.250000,979407.000000,847471.000000,31232,7298829.502875,2382.549500,7301212.052375,10000,10000,8540,8461,,,,,,,,,,,,,,,,,,,,5.051500,,685.487820,DQTA(k_max=3),3,28.000000,,,,,,,27001,0.370357,84.747100,97.940700,1826878.000000,182.687800,1.181893,14588.151250,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1165066330,1464328427,166018.750000,2878.000000,54776.000000,340,855.955250,33.144000,889.099250,100,100,97,95,,,,,,,,,,,,,,,,,,,,3.000000,,602.341603,DQTA(k_max=3),4,11.000000,,,,,,,292,0.342466,547.760000,28.780000,57654.000000,576.540000,1.052632,166.018750,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3322505548,638227590,156771.250000,4014.000000,43915.000000,330,855.079125,29.985500,885.064625,100,100,99,87,,,,,,,,,,,,,,,,,,,,2.910000,,637.872059,DQTA(k_max=3),4,12.000000,,,,,,,286,0.349650,439.150000,40.140000,47929.000000,479.290000,1.149425,156.771250,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1757386494,1631108134,148751.250000,5055.000000,34114.000000,328,791.598875,27.167000,818.765875,100,100,106,81,,,,,,,,,,,,,,,,,,,,2.870000,,672.263258,DQTA(k_max=3),4,10.000000,,,,,,,287,0.348432,341.140000,50.550000,39169.000000,391.690000,1.234568,148.751250,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1781458323,1645836673,168946.250000,7625.000000,26399.000000,366,870.711625,28.449500,899.161125,100,100,120,97,,,,,,,,,,,,,,,,,,,,3.050000,,591.904230,DQTA(k_max=3),4,11.000000,,,,,,,317,0.315457,263.990000,76.250000,34024.000000,340.240000,1.030928,168.946250,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,1363291547,567994773,156180.000000,8437.000000,16168.000000,330,850.529375,24.958000,875.487375,100,100,96,89,,,,,,,,,,,,,,,,,,,,2.950000,,640.286849,DQTA(k_max=3),4,11.000000,,,,,,,285,0.350877,161.680000,84.370000,24605.000000,246.050000,1.123596,156.180000,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1563709050,81670432,156305.000000,9157.000000,11267.000000,340,807.772500,23.947500,831.720000,100,100,106,89,,,,,,,,,,,,,,,,,,,,2.900000,,639.774799,DQTA(k_max=3),4,12.000000,,,,,,,295,0.338983,112.670000,91.570000,20424.000000,204.240000,1.123596,156.305000,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,3186269221,1181439040,164950.000000,10542.000000,6772.000000,348,867.112000,24.470000,891.582000,100,100,105,95,,,,,,,,,,,,,,,,,,,,2.980000,,606.244316,DQTA(k_max=3),4,12.000000,,,,,,,300,0.333333,67.720000,105.420000,17314.000000,173.140000,1.052632,164.950000,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,2326429263,2200314996,128881.250000,8880.000000,2152.000000,242,670.235750,18.836000,689.071750,100,100,29,75,,,,,,,,,,,,,,,,,,,,2.750000,,775.908055,DQTA(k_max=3),4,12.000000,,,,,,,204,0.490196,21.520000,88.800000,11032.000000,110.320000,1.333333,128.881250,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3865823361,3980853109,1679193.750000,32071.000000,732260.000000,3552,84569.644750,430.272000,84999.916750,1000,1000,1104,965,,,,,,,,,,,,,,,,,,,,4.081000,,595.523894,DQTA(k_max=3),4,19.000000,,,,,,,3069,0.325839,732.260000,32.071000,764331.000000,764.331000,1.036269,1679.193750,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1123809781,2699758322,1632338.750000,45846.000000,598847.000000,3418,82747.808125,391.115500,83138.923625,1000,1000,1021,931,,,,,,,,,,,,,,,,,,,,4.060000,,612.617939,DQTA(k_max=3),4,18.000000,,,,,,,2952,0.338753,598.847000,45.846000,644693.000000,644.693000,1.074114,1632.338750,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,3516030891,403011295,1599630.000000,59145.000000,466952.000000,3418,81477.601000,351.766000,81829.367000,1000,1000,1054,909,,,,,,,,,,,,,,,,,,,,4.039000,,625.144565,DQTA(k_max=3),4,21.000000,,,,,,,2963,0.337496,466.952000,59.145000,526097.000000,526.097000,1.100110,1599.630000,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2897023894,3907010102,1588030.000000,73715.000000,336533.000000,3370,79641.949750,315.696500,79957.646250,1000,1000,1006,909,,,,,,,,,,,,,,,,,,,,4.023000,,629.711026,DQTA(k_max=3),4,19.000000,,,,,,,2915,0.343053,336.533000,73.715000,410248.000000,410.248000,1.100110,1588.030000,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,1921682537,1386942649,1617716.250000,90645.000000,209084.000000,3474,81794.206750,285.832000,82080.038750,1000,1000,1074,933,,,,,,,,,,,,,,,,,,,,4.056000,,618.155378,DQTA(k_max=3),4,20.000000,,,,,,,3007,0.332557,209.084000,90.645000,299729.000000,299.729000,1.071811,1617.716250,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,4275283334,1363739474,1573821.250000,95424.000000,143436.000000,3402,79403.665875,262.566000,79666.231875,1000,1000,1041,907,,,,,,,,,,,,,,,,,,,,4.033000,,635.396173,DQTA(k_max=3),4,19.000000,,,,,,,2948,0.339213,143.436000,95.424000,238860.000000,238.860000,1.102536,1573.821250,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2831196816,3252383796,1570727.500000,102618.000000,78857.000000,3426,79400.754250,244.664500,79645.418750,1000,1000,1065,907,,,,,,,,,,,,,,,,,,,,4.015000,,636.647668,DQTA(k_max=3),4,19.000000,,,,,,,2972,0.336474,78.857000,102.618000,181475.000000,181.475000,1.102536,1570.727500,,,,,,
96,prefixed,10000,0,"TOTAL_TAGS=10000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2916041765,1855165316,16479755.000000,340973.000000,9122529.000000,35144,8223129.718500,5243.210500,8228372.929000,10000,10000,11090,9369,,,,,,,,,,,,,,,,,,,,5.176100,,606.805138,DQTA(k_max=3),4,28.000000,,,,,,,30459,0.328310,912.252900,34.097300,9463502.000000,946.350200,1.067350,16479.755000,,,,,,
96,prefixed,10000,16,"TOTAL_TAGS=10000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1976133738,696030651,16297903.750000,485473.000000,7443813.000000,34882,8183721.655625,4692.852500,8188414.508125,10000,10000,10972,9273,,,,,,,,,,,,,,,,,,,,5.158700,,613.575841,DQTA(k_max=3),4,29.000000,,,,,,,30245,0.330633,744.381300,48.547300,7929286.000000,792.928600,1.078400,16297.903750,,,,,,
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,872577847,879420232,16250140.000000,634930.000000,5801358.000000,35016,8156112.941625,4170.539000,8160283.480625,10000,10000,11085,9287,,,,,,,,,,,,,,,,,,,,5.167100,,615.379314,DQTA(k_max=3),4,28.000000,,,,,,,30372,0.329251,580.135800,63.493000,6436288.000000,643.628800,1.076774,16250.140000,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1119674987,1723416958,16165715.000000,782487.000000,4144276.000000,35027,8069086.807750,3637.112000,8072723.919750,10000,10000,11111,9277,,,,,,,,,,,,,,,,,,,,5.161400,,618.593115,DQTA(k_max=3),4,27.000000,,,,,,,30388,0.329077,414.427600,78.248700,4926763.000000,492.676300,1.077935,16165.715000,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2936081967,1860570068,15975131.250000,922900.000000,2488667.000000,34911,8041868.527750,3090.133500,8044958.661250,10000,10000,11118,9195,,,,,,,,,,,,,,,,,,,,5.152600,,625.972948,DQTA(k_max=3),4,27.000000,,,,,,,30313,0.329891,248.866700,92.290000,3411567.000000,341.156700,1.087548,15975.131250,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,2096649557,3728415311,15917155.000000,996664.000000,1666251.000000,34522,7997792.122500,2826.453500,8000618.576000,10000,10000,10723,9199,,,,,,,,,,,,,,,,,,,,5.157100,,628.252976,DQTA(k_max=3),4,27.000000,,,,,,,29922,0.334202,166.625100,99.666400,2662915.000000,266.291500,1.087075,15917.155000,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2729921573,3279833991,14844228.750000,998190.000000,848704.000000,31546,7442013.262875,2420.732000,7444433.994875,10000,10000,8611,8623,,,,,,,,,,,,,,,,,,,,5.067700,,673.662483,DQTA(k_max=3),4,28.000000,,,,,,,27234,0.367188,84.870400,99.819000,1846894.000000,184.689400,1.159689,14844.228750,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3634740001,3173946317,174426.250000,3069.000000,57030.000000,390,963.897375,34.653000,998.550375,100,100,138,101,,,,,,,,,,,,,,,,,,,,3.130000,,573.308203,DQTA(k_max=3),5,14.000000,,,,,,,339,0.294985,570.300000,30.690000,60099.000000,600.990000,0.990099,174.426250,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3703048488,191144098,163803.750000,4305.000000,44903.000000,344,884.923000,31.061500,915.984500,100,100,104,93,,,,,,,,,,,,,,,,,,,,2.980000,,610.486634,DQTA(k_max=3),5,10.000000,,,,,,,297,0.336700,449.030000,43.050000,49208.000000,492.080000,1.075269,163.803750,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1713588503,1263885064,164706.250000,5952.000000,35709.000000,327,883.330625,29.758500,913.089125,100,100,84,95,,,,,,,,,,,,,,,,,,,,3.010000,,607.141502,DQTA(k_max=3),5,12.000000,,,,,,,279,0.358423,357.090000,59.520000,41661.000000,416.610000,1.052632,164.706250,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1325977171,2386098803,156617.500000,6991.000000,25383.000000,322,801.049625,26.673500,827.723125,100,100,88,89,,,,,,,,,,,,,,,,,,,,2.920000,,638.498252,DQTA(k_max=3),5,10.000000,,,,,,,277,0.361011,253.830000,69.910000,32374.000000,323.740000,1.123596,156.617500,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,4022653521,3906032692,151043.750000,8037.000000,15759.000000,334,818.708500,23.953500,842.662000,100,100,106,85,,,,,,,,,,,,,,,,,,,,2.860000,,662.059834,DQTA(k_max=3),5,11.000000,,,,,,,291,0.343643,157.590000,80.370000,23796.000000,237.960000,1.176471,151.043750,,,,,,
