TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2757181503,3361835955,11188695.000000,327892.000000,1321695.000000,13661,5639487.546625,1316.631500,5640804.178125,10000,10000,0,1831,917.000000,915.000000,257.000000,65406.000000,10914.000000,21351.000000,21351.000000,10914.000000,914.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.270600,0.000000,893.759281,SGCT,44,259.000000,,,,,,,,,,11831,0.845237,132.169500,32.789200,1649587.000000,164.958700,5.461496,11188.695000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,3667808483,1106763157,9345041.250000,419806.000000,842391.000000,13737,4722593.131125,1260.807500,4723853.938625,10000,10000,0,1869,936.000000,934.000000,257.000000,65691.000000,10933.000000,21392.000000,21392.000000,10933.000000,933.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.278800,0.000000,1070.086234,SGCT,44,259.000000,,,,,,,48.000000,,,11869,0.842531,84.239100,41.980600,1262197.000000,126.219700,5.350455,9345.041250,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3627632042,2795653027,8736031.250000,451219.000000,681308.000000,13779,4370401.650625,1243.092000,4371644.742625,10000,10000,0,1889,945.000000,936.000000,257.000000,65730.000000,10926.000000,21394.000000,21394.000000,10926.000000,944.000000,9982.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.282400,0.000000,1144.684550,SGCT,44,257.000000,,,,,,,64.000000,,,11889,0.841114,68.130800,45.121900,1132527.000000,113.252700,5.293806,8736.031250,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,112554203,3234946164,8005437.500000,439061.000000,589232.000000,13719,4039960.298625,1172.738000,4041133.036625,10000,10000,0,1859,930.000000,706.000000,257.000000,62496.000000,10480.000000,20926.000000,20926.000000,10480.000000,929.000000,9551.000000,224.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.275000,0.000000,1249.150968,SGCT,44,259.000000,,,,,,,72.000000,,,11859,0.843241,58.923200,43.906100,1028293.000000,102.829300,5.379236,8005.437500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,1838899425,1341759260,5490737.500000,293225.000000,420000.000000,11027,2767913.520750,796.450000,2768709.970750,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,44,256.000000,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1675694341,2129106895,5952945.000000,289163.000000,740000.000000,11028,3004942.618750,948.326000,3005890.944750,10000,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1679.840818,SGCT,44,256.000000,,,,,,,,,,10514,0.951113,74.000000,28.916300,1029163.000000,102.916300,19.455253,5952.945000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,2581828915,3361694168,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158.000000,158.000000,1.000000,99.000000,10157.000000,20000.000000,20000.000000,10157.000000,157.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,2169.357393,SGCT,44,157.000000,,,,,,,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,3777667509,2779244076,10215181.250000,551699.000000,992702.000000,15627,5145225.641250,1599.749000,5146825.390250,10000,10000,0,2815,1410.000000,1405.000000,129.000000,42037.000000,11403.000000,32663.000000,32663.000000,11403.000000,1405.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.533800,0.000000,978.935151,SGCT,44,41.000000,,,,,,,,8.000000,64.000000,12815,0.780336,99.270200,55.169900,1544401.000000,154.440100,3.552398,10215.181250,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3439054340,148270579,11253135.000000,331959.000000,1322903.000000,13804,5640807.456875,1325.369500,5642132.826375,10000,10000,0,1902,952.000000,951.000000,257.000000,65946.000000,10950.000000,21427.000000,21427.000000,10950.000000,950.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.285600,0.000000,888.641254,SGCT,45,258.000000,,,,,,,,,,11902,0.840195,132.290300,33.195900,1654862.000000,165.486200,5.257624,11253.135000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,827713014,1380570691,9381906.250000,422365.000000,842585.000000,13787,4761971.168625,1266.022500,4763237.191125,10000,10000,0,1893,947.000000,947.000000,257.000000,65886.000000,10946.000000,21410.000000,21410.000000,10946.000000,946.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.282000,0.000000,1065.881467,SGCT,45,260.000000,,,,,,,48.000000,,,11893,0.840831,84.258500,42.236500,1264950.000000,126.495000,5.282620,9381.906250,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3773143706,1628017063,8675113.750000,446843.000000,680574.000000,13707,4357357.719750,1233.973000,4358591.692750,10000,10000,0,1853,927.000000,918.000000,257.000000,65460.000000,10908.000000,21346.000000,21346.000000,10908.000000,926.000000,9982.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.272800,0.000000,1152.722637,SGCT,45,257.000000,,,,,,,64.000000,,,11853,0.843668,68.057400,44.684300,1127417.000000,112.741700,5.396654,8675.113750,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2352996596,1596394290,8131802.500000,448168.000000,590129.000000,13863,4073704.940125,1191.400500,4074896.340625,10000,10000,0,1931,966.000000,741.000000,257.000000,63022.000000,10514.000000,21007.000000,21007.000000,10514.000000,965.000000,9549.000000,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.291600,0.000000,1229.739655,SGCT,45,260.000000,,,,,,,72.000000,,,11931,0.838153,59.012900,44.816800,1038297.000000,103.829700,5.178664,8131.802500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,1515211290,3560350913,5490737.500000,293225.000000,420000.000000,11027,2769626.312000,796.450000,2770422.762000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,45,256.000000,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,3455145310,266063617,5837470.000000,290181.000000,700000.000000,11028,2949253.598500,930.362000,2950183.960500,10000,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1713.070902,SGCT,45,256.000000,,,,,,,,,,10514,0.951113,70.000000,29.018100,990181.000000,99.018100,19.455253,5837.470000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3536744853,4011518912,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158.000000,158.000000,1.000000,99.000000,10157.000000,20000.000000,20000.000000,10157.000000,157.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,2169.357393,SGCT,45,157.000000,,,,,,,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,3714169138,4269857335,10139697.500000,546421.000000,992583.000000,15536,5046772.000875,1589.133500,5048361.134375,10000,10000,0,2770,1388.000000,1383.000000,129.000000,41706.000000,11382.000000,32649.000000,32649.000000,11382.000000,1382.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.530800,0.000000,986.222715,SGCT,45,37.000000,,,,,,,,8.000000,64.000000,12770,0.783085,99.258300,54.642100,1539004.000000,153.900400,3.610108,10139.697500,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3762581748,1295337914,11235498.750000,330823.000000,1322702.000000,13765,5641356.847125,1322.997000,5642679.844125,10000,10000,0,1883,943.000000,941.000000,257.000000,65796.000000,10940.000000,21409.000000,21409.000000,10940.000000,940.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.282200,0.000000,890.036145,SGCT,46,257.000000,,,,,,,,,,11883,0.841538,132.270200,33.082300,1653525.000000,165.352500,5.310674,11235.498750,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1041196411,3655972236,9373312.500000,421739.000000,842715.000000,13772,4706197.875875,1264.835500,4707462.711375,10000,10000,0,1888,947.000000,942.000000,257.000000,65811.000000,10941.000000,21404.000000,21404.000000,10941.000000,941.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.281800,0.000000,1066.858701,SGCT,46,258.000000,,,,,,,48.000000,,,11888,0.841184,84.271500,42.173900,1264454.000000,126.445400,5.296610,9373.312500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,737039505,3550873077,8636758.750000,444119.000000,680346.000000,13659,4360111.977125,1228.411000,4361340.388125,10000,10000,0,1829,915.000000,908.000000,257.000000,65308.000000,10900.000000,21332.000000,21332.000000,10900.000000,914.000000,9986.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.269200,0.000000,1157.841766,SGCT,46,258.000000,,,,,,,64.000000,,,11829,0.845380,68.034600,44.411900,1124465.000000,112.446500,5.467469,8636.758750,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,1433412071,790602746,7867048.750000,428941.000000,588876.000000,13567,3948196.710000,1152.320000,3949349.030000,10000,10000,0,1783,892.000000,666.000000,257.000000,61897.000000,10439.000000,20846.000000,20846.000000,10439.000000,891.000000,9548.000000,226.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.259600,0.000000,1271.124702,SGCT,46,257.000000,,,,,,,72.000000,,,11783,0.848680,58.887600,42.894100,1017817.000000,101.781700,5.608525,7867.048750,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2094016510,3568550324,5490737.500000,293225.000000,420000.000000,11027,2776816.306000,796.450000,2777612.756000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,46,256.000000,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,3724898785,1698858890,7222257.500000,306985.000000,900000.000000,11283,3640867.998000,1063.970000,3641931.968000,10000,10000,0,769,513.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1384.608621,SGCT,46,256.000000,,,,,,,,,,10769,0.928591,90.000000,30.698500,1206985.000000,120.698500,13.003901,7222.257500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3086579310,2641186942,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158.000000,158.000000,1.000000,99.000000,10157.000000,20000.000000,20000.000000,10157.000000,157.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,2169.357393,SGCT,46,157.000000,,,,,,,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,3569510457,4253383,10071946.250000,541470.000000,991380.000000,15456,5054128.063375,1578.630000,5055706.693375,10000,10000,0,2728,1365.000000,1364.000000,129.000000,41421.000000,11363.000000,32576.000000,32576.000000,11363.000000,1363.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.515400,0.000000,992.856768,SGCT,46,33.000000,,,,,,,,8.000000,64.000000,12728,0.785669,99.138000,54.147000,1532850.000000,153.285000,3.665689,10071.946250,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2402732470,3390467258,11232461.250000,330694.000000,1322548.000000,13759,5649344.919625,1322.662000,5650667.581625,10000,10000,0,1879,940.000000,940.000000,257.000000,65781.000000,10939.000000,21409.000000,21409.000000,10939.000000,939.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.281800,0.000000,890.276830,SGCT,47,258.000000,,,,,,,,,,11879,0.841822,132.254800,33.069400,1653242.000000,165.324200,5.321980,11232.461250,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,3749692816,1959648753,9381185.000000,422318.000000,842758.000000,13783,4683836.487125,1266.015000,4685102.502125,10000,10000,0,1893,949.000000,945.000000,257.000000,65856.000000,10944.000000,21411.000000,21411.000000,10944.000000,944.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.283000,0.000000,1065.963415,SGCT,47,259.000000,,,,,,,48.000000,,,11893,0.840831,84.275800,42.231800,1265076.000000,126.507600,5.282620,9381.185000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,2448397771,1300348294,8827781.250000,457622.000000,682246.000000,13883,4486361.035625,1256.367000,4487617.402625,10000,10000,0,1941,971.000000,964.000000,257.000000,66148.000000,10956.000000,21444.000000,21444.000000,10956.000000,970.000000,9986.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.291600,0.000000,1132.787471,SGCT,47,258.000000,,,,,,,64.000000,,,11941,0.837451,68.224600,45.762200,1139868.000000,113.986800,5.151984,8827.781250,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2515845558,3492096371,7893400.000000,430898.000000,589037.000000,13619,3986270.042125,1156.314500,3987426.356625,10000,10000,0,1809,905.000000,666.000000,257.000000,61911.000000,10425.000000,20845.000000,20845.000000,10425.000000,904.000000,9521.000000,239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.264800,0.000000,1266.881192,SGCT,47,258.000000,,,,,,,72.000000,,,11809,0.846812,58.903700,43.089800,1019935.000000,101.993500,5.527916,7893.400000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2907340057,1917277167,5490737.500000,293225.000000,420000.000000,11027,2767794.717500,796.450000,2768591.167500,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,47,256.000000,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,450818034,3502836644,5952795.000000,289151.000000,740000.000000,11028,3002924.576750,948.302000,3003872.878750,10000,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1679.883147,SGCT,47,256.000000,,,,,,,,,,10514,0.951113,74.000000,28.915100,1029151.000000,102.915100,19.455253,5952.795000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,23415326,399302528,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158.000000,158.000000,1.000000,99.000000,10157.000000,20000.000000,20000.000000,10157.000000,157.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,2169.357393,SGCT,47,157.000000,,,,,,,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,2859928063,1720955611,10104988.750000,543850.000000,991338.000000,15497,5055536.740375,1583.369000,5057120.109375,10000,10000,0,2749,1376.000000,1372.000000,129.000000,41543.000000,11369.000000,32580.000000,32580.000000,11369.000000,1373.000000,9996.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.517200,0.000000,989.610206,SGCT,47,32.000000,,,,,,,,8.000000,64.000000,12749,0.784375,99.133800,54.385000,1535188.000000,153.518800,3.637686,10104.988750,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,4281357755,2003707641,11258295.000000,332234.000000,1323100.000000,13814,5653475.475000,1326.018000,5654801.493000,10000,10000,0,1908,956.000000,953.000000,257.000000,65976.000000,10952.000000,21430.000000,21430.000000,10952.000000,952.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.286600,0.000000,888.233964,SGCT,48,259.000000,,,,,,,,,,11908,0.839772,132.310000,33.223400,1655334.000000,165.533400,5.241090,11258.295000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,3873723810,3091844515,9269090.000000,414515.000000,841358.000000,13636,4655248.132375,1249.709000,4656497.841375,10000,10000,0,1818,910.000000,909.000000,257.000000,65316.000000,10908.000000,21334.000000,21334.000000,10908.000000,908.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.267000,0.000000,1078.854559,SGCT,48,259.000000,,,,,,,48.000000,,,11818,0.846167,84.135800,41.451500,1255873.000000,125.587300,5.500550,9269.090000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,339462132,866760797,8658207.500000,445695.000000,680716.000000,13683,4341351.929875,1231.748000,4342583.677875,10000,10000,0,1841,921.000000,915.000000,257.000000,65412.000000,10908.000000,21358.000000,21358.000000,10908.000000,920.000000,9988.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.274000,0.000000,1154.973475,SGCT,48,261.000000,,,,,,,64.000000,,,11841,0.844523,68.071600,44.569500,1126411.000000,112.641100,5.431831,8658.207500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,270703941,2452668844,8052772.500000,442584.000000,589735.000000,13819,4070576.742000,1180.035500,4071756.777500,10000,10000,0,1909,955.000000,704.000000,257.000000,62493.000000,10451.000000,20933.000000,20933.000000,10451.000000,954.000000,9497.000000,251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.287200,0.000000,1241.808334,SGCT,48,258.000000,,,,,,,72.000000,,,11909,0.839701,58.973500,44.258400,1032319.000000,103.231900,5.238345,8052.772500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,376489424,2511586987,5490737.500000,293225.000000,420000.000000,11027,2774590.476500,796.450000,2775386.926500,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,48,256.000000,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,2122119051,3512028480,6009270.000000,288669.000000,750000.000000,11028,3036993.375500,952.338000,3037945.713500,10000,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1664.095639,SGCT,48,256.000000,,,,,,,,,,10514,0.951113,75.000000,28.866900,1038669.000000,103.866900,19.455253,6009.270000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3552242948,1492553031,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158.000000,158.000000,1.000000,99.000000,10157.000000,20000.000000,20000.000000,10157.000000,157.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,2169.357393,SGCT,48,157.000000,,,,,,,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1330979572,3864953102,10050833.750000,540063.000000,991337.000000,15429,5009744.168250,1575.794500,5011319.962750,10000,10000,0,2717,1362.000000,1355.000000,129.000000,41287.000000,11353.000000,32571.000000,32571.000000,11353.000000,1355.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.515800,0.000000,994.942335,SGCT,48,33.000000,,,,,,,,8.000000,64.000000,12717,0.786349,99.133700,54.006300,1531400.000000,153.140000,3.680530,10050.833750,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,1789994563,2812629262,11227338.750000,330259.000000,1322465.000000,13748,5632918.495750,1321.750500,5634240.246250,10000,10000,0,1874,938.000000,937.000000,257.000000,65736.000000,10936.000000,21394.000000,21394.000000,10936.000000,936.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.279000,0.000000,890.683021,SGCT,49,259.000000,,,,,,,,,,11874,0.842176,132.246500,33.025900,1652724.000000,165.272400,5.336179,11227.338750,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,2849056856,1875309039,9405702.500000,423974.000000,842880.000000,13815,4740302.823125,1269.388000,4741572.211125,10000,10000,0,1909,957.000000,953.000000,257.000000,65976.000000,10952.000000,21417.000000,21417.000000,10952.000000,952.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.284200,0.000000,1063.184807,SGCT,49,260.000000,,,,,,,48.000000,,,11909,0.839701,84.288000,42.397400,1266854.000000,126.685400,5.238345,9405.702500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3532656362,3737024407,8678117.500000,447118.000000,680721.000000,13711,4355395.652125,1234.596500,4356630.248625,10000,10000,0,1855,928.000000,919.000000,257.000000,65475.000000,10909.000000,21359.000000,21359.000000,10909.000000,927.000000,9982.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.275400,0.000000,1152.323646,SGCT,49,259.000000,,,,,,,64.000000,,,11855,0.843526,68.072100,44.711800,1127839.000000,112.783900,5.390836,8678.117500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3560536888,3656451442,8168752.500000,451025.000000,590198.000000,13955,4091912.727000,1197.149000,4093109.876000,10000,10000,0,1977,989.000000,735.000000,257.000000,62961.000000,10479.000000,20996.000000,20996.000000,10479.000000,988.000000,9491.000000,254.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.301000,0.000000,1224.177131,SGCT,49,261.000000,,,,,,,72.000000,,,11977,0.834934,59.019800,45.102500,1041223.000000,104.122300,5.058169,8168.752500,,,,,,
