BINARY_LENGTH,scenario_label,TOTAL_TAGS,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,195584728,3064041533,30901261.250000,2329525.000000,644288.000000,19905,15463069.730000,4981.194000,15468050.924000,10000,10000,2,10095,,,,,,,,,,,,,,,,,,,,10.995200,,323.611387,LAPCT,42,17.000000,,,,,,,,,,20097,0.497587,64.428800,232.952500,2973813.000000,297.381300,0.990589,30901.261250,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,821965188,346318626,2569593.750000,147713.000000,659818.000000,1957,129073.740750,625.335000,129699.075750,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.296000,,389.166575,LAPCT,43,15.000000,,,,,,,,,,2041,0.489956,659.818000,147.713000,807531.000000,807.531000,0.960615,2569.593750,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,2764837811,3862251335,5152162.500000,298524.000000,1492282.000000,3957,516534.416375,1343.189000,517877.605375,2000,2000,0,2041,,,,,,,,,,,,,,,,,,,,9.303000,,388.186514,LAPCT,43,18.000000,,,,,,,,,,4041,0.494927,746.141000,149.262000,1790806.000000,895.403000,0.979912,5152.162500,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,260690922,2418746069,7739981.250000,450175.000000,2387484.000000,5957,1162865.588375,2094.092000,1164959.680375,3000,3000,0,3041,,,,,,,,,,,,,,,,,,,,9.888333,,387.597838,LAPCT,43,15.000000,,,,,,,,,,6041,0.496607,795.828000,150.058333,2837659.000000,945.886333,0.986518,7739.981250,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,305398657,2995661035,12923793.750000,754785.000000,4287471.000000,9957,3234534.196125,3653.305500,3238187.501625,5000,5000,0,5041,,,,,,,,,,,,,,,,,,,,10.620600,,386.883302,LAPCT,43,17.000000,,,,,,,,,,10041,0.497958,857.494200,150.957000,5042256.000000,1008.451200,0.991867,12923.793750,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1356356092,792433080,18113543.750000,1060345.000000,6284782.000000,13957,6344712.272375,5263.081000,6349975.353375,7000,7000,0,7041,,,,,,,,,,,,,,,,,,,,11.102143,,386.451160,LAPCT,43,16.000000,,,,,,,,,,14041,0.498540,897.826000,151.477857,7345127.000000,1049.303857,0.994177,18113.543750,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1856820438,2832061175,25910337.500000,1520632.000000,9406059.000000,19957,12963213.679000,7744.293500,12970957.972500,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.617300,,385.946343,LAPCT,43,18.000000,,,,,,,,,,20041,0.498977,940.605900,152.063200,10926691.000000,1092.669100,0.995917,25910.337500,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,989154638,1852339418,2839142.500000,193774.000000,311603.000000,1959,142545.075625,543.349500,143088.425125,1000,1000,0,1039,,,,,,,,,,,,,,,,,,,,8.340000,,352.219024,LAPCT,43,14.000000,,,,,,,48.000000,,,2039,0.490436,311.603000,193.774000,505377.000000,505.377000,0.962464,2839.142500,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,1896726129,3873235036,5720568.750000,392493.000000,694372.000000,3957,573395.854000,1132.172000,574528.026000,2000,2000,0,2041,,,,,,,,,,,,,,,,,,,,9.292500,,349.615587,LAPCT,43,15.000000,,,,,,,48.000000,,,4041,0.494927,347.186000,196.246500,1086865.000000,543.432500,0.979912,5720.568750,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2702005523,2140507901,8608600.000000,592178.000000,1108076.000000,5957,1293286.241875,1738.394000,1295024.635875,3000,3000,0,3041,,,,,,,,,,,,,,,,,,,,9.894667,,348.488721,LAPCT,43,15.000000,,,,,,,48.000000,,,6041,0.496607,369.358667,197.392667,1700254.000000,566.751333,0.986518,8608.600000,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,4288987804,2977693905,14391931.250000,992711.000000,1978092.000000,9957,3601127.779625,2974.468000,3604102.247625,5000,5000,0,5041,,,,,,,,,,,,,,,,,,,,10.618200,,347.416890,LAPCT,43,16.000000,,,,,,,48.000000,,,10041,0.497958,395.618400,198.542200,2970803.000000,594.160600,0.991867,14391.931250,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,904301941,1175308675,20182881.250000,1394463.000000,2890361.000000,13957,7069027.983250,4234.106500,7073262.089750,7000,7000,0,7041,,,,,,,,,,,,,,,,,,,,11.103286,,346.828578,LAPCT,43,17.000000,,,,,,,48.000000,,,14041,0.498540,412.908714,199.209000,4284824.000000,612.117714,0.994177,20182.881250,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,3169558422,3731509270,28877381.250000,1998383.000000,4309875.000000,19957,14445964.598000,6151.703500,14452116.301500,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.616500,,346.291788,LAPCT,43,18.000000,,,,,,,48.000000,,,20041,0.498977,430.987500,199.838300,6308258.000000,630.825800,0.995917,28877.381250,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,1261955973,3775812348,2943370.000000,208587.000000,428852.000000,1989,147970.468375,631.600000,148602.068375,1000,1000,8,1017,,,,,,,,,,,,,,,,,,,,10.288000,,339.746617,LAPCT,43,12.000000,,,,,,,,8.000000,64.000000,2025,0.493827,428.852000,208.587000,637439.000000,637.439000,0.983284,2943.370000,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,112923690,3194395620,5890818.750000,418979.000000,753605.000000,3972,591223.067750,1214.760500,592437.828250,2000,2000,5,2031,,,,,,,,,,,,,,,,,,,,10.033500,,339.511379,LAPCT,43,15.000000,,,,,,,,8.000000,64.000000,4036,0.495540,376.802500,209.489500,1172584.000000,586.292000,0.984737,5890.818750,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,177275846,14024076,8860681.250000,631759.000000,1171791.000000,5972,1331819.917125,1849.413500,1333669.330625,3000,3000,5,3031,,,,,,,,,,,,,,,,,,,,10.630333,,338.574418,LAPCT,43,15.000000,,,,,,,,8.000000,64.000000,6036,0.497018,390.597000,210.586333,1803550.000000,601.183333,0.989772,8860.681250,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,886216273,3064913468,14807861.250000,1058340.000000,2152970.000000,9973,3706859.615000,3193.165000,3710052.780000,5000,5000,8,5033,,,,,,,,,,,,,,,,,,,,11.626600,,337.658485,LAPCT,43,16.000000,,,,,,,,8.000000,64.000000,10041,0.497958,430.594000,211.668000,3211310.000000,642.262000,0.993443,14807.861250,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1500532955,323474770,20722203.750000,1482369.000000,3033833.000000,13935,7262358.924625,4481.654500,7266840.579125,7000,7000,8,7071,,,,,,,,,,,,,,,,,,,,11.618143,,337.801910,LAPCT,43,17.000000,,,,,,,,8.000000,64.000000,14079,0.497194,433.404714,211.767000,4516202.000000,645.171714,0.989959,20722.203750,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2918718341,1659229252,29660018.750000,2125512.000000,4231274.000000,19932,14840774.371625,6366.661000,14847141.032625,10000,10000,5,10071,,,,,,,,,,,,,,,,,,,,11.874900,,337.154204,LAPCT,43,18.000000,,,,,,,,8.000000,64.000000,20076,0.498107,423.127400,212.551200,6356786.000000,635.678600,0.992950,29660.018750,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,794873073,4055919572,3047530.000000,229396.000000,34128.000000,1959,152955.593500,475.856000,153431.449500,1000,1000,0,1039,,,,,,,,,,,,,,,,,,,,8.024000,,328.134588,LAPCT,43,13.000000,,,,,,,,,,2039,0.490436,34.128000,229.396000,263524.000000,263.524000,0.962464,3047.530000,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,2597688278,2254557678,6149476.250000,463325.000000,83920.000000,3958,616137.138000,968.610000,617105.748000,2000,2000,1,2041,,,,,,,,,,,,,,,,,,,,8.992000,,325.230950,LAPCT,43,14.000000,,,,,,,,,,4042,0.494805,41.960000,231.662500,547245.000000,273.622500,0.979912,6149.476250,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4193055592,2279516746,9267121.250000,698579.000000,152968.000000,5969,1392127.666500,1473.642000,1393601.308500,3000,3000,2,3031,,,,,,,,,,,,,,,,,,,,9.997333,,323.725127,LAPCT,43,14.000000,,,,,,,,,,6033,0.497265,50.989333,232.859667,851547.000000,283.849000,0.989772,9267.121250,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1082906915,4158951418,15472440.000000,1166598.000000,296744.000000,9969,3870352.933500,2481.568000,3872834.501500,5000,5000,2,5031,,,,,,,,,,,,,,,,,,,,10.814400,,323.155236,LAPCT,43,15.000000,,,,,,,,,,10033,0.498355,59.348800,233.319600,1463342.000000,292.668400,0.993838,15472.440000,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3649752320,3136121201,21663101.250000,1633397.000000,418648.000000,13958,7585023.518500,3476.118000,7588499.636500,7000,7000,1,7041,,,,,,,,,,,,,,,,,,,,10.864000,,323.130097,LAPCT,43,16.000000,,,,,,,,,,14042,0.498504,59.806857,233.342429,2052045.000000,293.149286,0.994177,21663.101250,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,4079275746,3979311073,30901261.250000,2329525.000000,644288.000000,19905,15463069.730000,4981.194000,15468050.924000,10000,10000,2,10095,,,,,,,,,,,,,,,,,,,,10.995200,,323.611387,LAPCT,43,17.000000,,,,,,,,,,20097,0.497587,64.428800,232.952500,2973813.000000,297.381300,0.990589,30901.261250,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2660946797,2799964317,2569443.750000,147689.000000,659306.000000,1957,129070.475875,625.031000,129695.506875,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.290000,,389.189294,LAPCT,44,14.000000,,,,,,,,,,2041,0.489956,659.306000,147.689000,806995.000000,806.995000,0.960615,2569.443750,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3733175231,215638875,5152593.750000,298593.000000,1490028.000000,3957,516542.220500,1342.200000,517884.420500,2000,2000,0,2041,,,,,,,,,,,,,,,,,,,,9.290500,,388.154024,LAPCT,44,15.000000,,,,,,,,,,4041,0.494927,745.014000,149.296500,1788621.000000,894.310500,0.979912,5152.593750,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,889187998,118193927,7740325.000000,450230.000000,2385713.000000,5957,1162954.398625,2093.316500,1165047.715125,3000,3000,0,3041,,,,,,,,,,,,,,,,,,,,9.882000,,387.580625,LAPCT,44,17.000000,,,,,,,,,,6041,0.496607,795.237667,150.076667,2835943.000000,945.314333,0.986518,7740.325000,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2851579780,3836455895,12923481.250000,754735.000000,4288018.000000,9957,3234349.815375,3653.479000,3238003.294375,5000,5000,0,5041,,,,,,,,,,,,,,,,,,,,10.621800,,386.892657,LAPCT,44,18.000000,,,,,,,,,,10041,0.497958,857.603600,150.947000,5042753.000000,1008.550600,0.991867,12923.481250,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,252346822,3065746251,18115056.250000,1060587.000000,6286368.000000,13957,6345481.922000,5264.358000,6350746.280000,7000,7000,0,7041,,,,,,,,,,,,,,,,,,,,11.105714,,386.418894,LAPCT,44,17.000000,,,,,,,,,,14041,0.498540,898.052571,151.512429,7346955.000000,1049.565000,0.994177,18115.056250,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,372141461,3954739217,25910926.250000,1520679.000000,9399720.000000,19955,12962479.507875,7741.218000,12970220.725875,10000,10000,0,10043,,,,,,,,,,,,,,,,,,,,11.611200,,385.937573,LAPCT,44,17.000000,,,,,,,,,,20043,0.498927,939.972000,152.067900,10920399.000000,1092.039900,0.995718,25910.926250,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,424744223,3558526850,2839392.500000,193814.000000,310649.000000,1959,142635.756125,542.952500,143178.708625,1000,1000,0,1039,,,,,,,,,,,,,,,,,,,,8.319000,,352.188012,LAPCT,44,14.000000,,,,,,,48.000000,,,2039,0.490436,310.649000,193.814000,504463.000000,504.463000,0.962464,2839.392500,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3452346594,2585843433,5721131.250000,392583.000000,696150.000000,3957,573360.448875,1133.241000,574493.689875,2000,2000,0,2041,,,,,,,,,,,,,,,,,,,,9.317500,,349.581213,LAPCT,44,15.000000,,,,,,,48.000000,,,4041,0.494927,348.075000,196.291500,1088733.000000,544.366500,0.979912,5721.131250,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2790625961,677486426,8607662.500000,592028.000000,1104328.000000,5957,1293193.727875,1736.220000,1294929.947875,3000,3000,0,3041,,,,,,,,,,,,,,,,,,,,9.857667,,348.526676,LAPCT,44,16.000000,,,,,,,48.000000,,,6041,0.496607,368.109333,197.342667,1696356.000000,565.452000,0.986518,8607.662500,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1850245445,2120988850,14390831.250000,992535.000000,1977024.000000,9957,3601186.686500,2973.582000,3604160.268500,5000,5000,0,5041,,,,,,,,,,,,,,,,,,,,10.610000,,347.443446,LAPCT,44,17.000000,,,,,,,48.000000,,,10041,0.497958,395.404800,198.507000,2969559.000000,593.911800,0.991867,14390.831250,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3023333536,2615453168,20181975.000000,1394318.000000,2889281.000000,13957,7068798.154250,4233.276500,7073031.430750,7000,7000,0,7041,,,,,,,,,,,,,,,,,,,,11.098000,,346.844152,LAPCT,44,17.000000,,,,,,,48.000000,,,14041,0.498540,412.754429,199.188286,4283599.000000,611.942714,0.994177,20181.975000,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1027057777,3746463401,28878968.750000,1998637.000000,4311504.000000,19957,14447426.971750,6153.026000,14453579.997750,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.622800,,346.272753,LAPCT,44,18.000000,,,,,,,48.000000,,,20041,0.498977,431.150400,199.863700,6310141.000000,631.014100,0.995917,28878.968750,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,3805041692,2998512850,2936006.250000,207910.000000,367384.000000,1981,147432.863875,599.512000,148032.375875,1000,1000,8,1025,,,,,,,,,,,,,,,,,,,,9.311000,,340.598730,LAPCT,44,14.000000,,,,,,,,8.000000,64.000000,2033,0.491884,367.384000,207.910000,575294.000000,575.294000,0.975610,2936.006250,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,207830462,2514674502,5896196.250000,419428.000000,905053.000000,3977,591938.548750,1291.382500,593229.931250,2000,2000,8,2029,,,,,,,,,,,,,,,,,,,,11.045000,,339.201735,LAPCT,44,14.000000,,,,,,,,8.000000,64.000000,4037,0.495417,452.526500,209.714000,1324481.000000,662.240500,0.985707,5896.196250,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3620107536,3851381899,8861367.500000,631703.000000,1239117.000000,5973,1330929.747125,1882.964500,1332812.711625,3000,3000,8,3033,,,,,,,,,,,,,,,,,,,,10.891000,,338.548198,LAPCT,44,15.000000,,,,,,,,8.000000,64.000000,6041,0.496607,413.039000,210.567667,1870820.000000,623.606667,0.989120,8861.367500,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,633129133,4256030569,14797930.000000,1057451.000000,2079165.000000,9964,3703570.737000,3154.484500,3706725.221500,5000,5000,5,5039,,,,,,,,,,,,,,,,,,,,11.377400,,337.885096,LAPCT,44,17.000000,,,,,,,,8.000000,64.000000,10044,0.497810,415.833000,211.490200,3136616.000000,627.323200,0.992260,14797.930000,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2916575779,178352616,20720125.000000,1482328.000000,2969579.000000,13932,7260926.216500,4449.445500,7265375.662000,7000,7000,5,7071,,,,,,,,,,,,,,,,,,,,11.484143,,337.835800,LAPCT,44,18.000000,,,,,,,,8.000000,64.000000,14076,0.497300,424.225571,211.761143,4451907.000000,635.986714,0.989959,20720.125000,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2510808334,3560444917,29660800.000000,2125635.000000,4235786.000000,19932,14840846.610125,6369.163000,14847215.773125,10000,10000,5,10071,,,,,,,,,,,,,,,,,,,,11.874000,,337.145323,LAPCT,44,19.000000,,,,,,,,8.000000,64.000000,20076,0.498107,423.578600,212.563500,6361421.000000,636.142100,0.992950,29660.800000,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2695295093,2853365654,3047530.000000,229396.000000,34128.000000,1959,152955.593500,475.856000,153431.449500,1000,1000,0,1039,,,,,,,,,,,,,,,,,,,,8.024000,,328.134588,LAPCT,44,13.000000,,,,,,,,,,2039,0.490436,34.128000,229.396000,263524.000000,263.524000,0.962464,3047.530000,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,629934514,1495703024,6149476.250000,463325.000000,83920.000000,3958,616137.138000,968.610000,617105.748000,2000,2000,1,2041,,,,,,,,,,,,,,,,,,,,8.992000,,325.230950,LAPCT,44,14.000000,,,,,,,,,,4042,0.494805,41.960000,231.662500,547245.000000,273.622500,0.979912,6149.476250,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3271141398,2342162740,9267121.250000,698579.000000,152968.000000,5969,1392127.666500,1473.642000,1393601.308500,3000,3000,2,3031,,,,,,,,,,,,,,,,,,,,9.997333,,323.725127,LAPCT,44,14.000000,,,,,,,,,,6033,0.497265,50.989333,232.859667,851547.000000,283.849000,0.989772,9267.121250,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2289636804,3249780952,15472440.000000,1166598.000000,296744.000000,9969,3870352.933500,2481.568000,3872834.501500,5000,5000,2,5031,,,,,,,,,,,,,,,,,,,,10.814400,,323.155236,LAPCT,44,15.000000,,,,,,,,,,10033,0.498355,59.348800,233.319600,1463342.000000,292.668400,0.993838,15472.440000,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3188024501,4247092599,21663101.250000,1633397.000000,418648.000000,13958,7585023.518500,3476.118000,7588499.636500,7000,7000,1,7041,,,,,,,,,,,,,,,,,,,,10.864000,,323.130097,LAPCT,44,16.000000,,,,,,,,,,14042,0.498504,59.806857,233.342429,2052045.000000,293.149286,0.994177,21663.101250,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,4015913538,1752009576,30901261.250000,2329525.000000,644288.000000,19905,15463069.730000,4981.194000,15468050.924000,10000,10000,2,10095,,,,,,,,,,,,,,,,,,,,10.995200,,323.611387,LAPCT,44,17.000000,,,,,,,,,,20097,0.497587,64.428800,232.952500,2973813.000000,297.381300,0.990589,30901.261250,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,470379348,2282497901,2569643.750000,147721.000000,657719.000000,1957,129060.767250,624.301500,129685.068750,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.272000,,389.159003,LAPCT,45,14.000000,,,,,,,,,,2041,0.489956,657.719000,147.721000,805440.000000,805.440000,0.960615,2569.643750,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3306706481,536898072,5152150.000000,298522.000000,1491195.000000,3957,516518.932500,1342.641500,517861.574000,2000,2000,0,2041,,,,,,,,,,,,,,,,,,,,9.296500,,388.187456,LAPCT,45,17.000000,,,,,,,,,,4041,0.494927,745.597500,149.261000,1789717.000000,894.858500,0.979912,5152.150000,,,,,,
