BINARY_LENGTH,id_distribution,TOTAL_TAGS,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,min_tag_responses,max_tag_responses,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,drct_random_check_count,drct_unresolved_stack_empty_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,channel_use_ratio
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,2838466258,1965202877,3406657.500000,129924.000000,1576250.000000,3927,1207607.650250,1047.973000,1208655.623250,8000,1585,0,2281,,,,,,,,,,,,,,,,,,,,10.839875,,2348.342914,SD-CGQT,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,3866,0.409984,197.031250,16.240500,1706174.000000,213.271750,3.507234,3406.657500,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,844160472,412318700,3726381.250000,142914.000000,1758275.000000,4315,1475658.510875,1164.965500,1476823.476375,9000,1725,0,2500,,,,,,,,,,,,,,,,,,,,10.797111,,2415.211809,SD-CGQT,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,30.000000,,,,,,,,,4225,0.408284,195.363889,15.879333,1901189.000000,211.243222,3.600000,3726.381250,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,334745741,1399310874,4075857.500000,155719.000000,1964049.000000,4664,1823763.854000,1293.462500,1825057.316500,10000,1889,0,2692,,,,,,,,,,,,,,,,,,,,10.830300,,2453.471447,SD-CGQT,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,29.000000,,,,,,,,,4581,0.412355,196.404900,15.571900,2119768.000000,211.976800,3.714710,4075.857500,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,3959800285,1865912025,639705.000000,22484.000000,217165.000000,739,26631.157000,153.550500,26784.707500,1000,309,0,420,,,,,,,,,,,,,,,,,,,,9.459000,,1563.220547,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,20.000000,,,,,,,,,729,0.423868,217.165000,22.484000,239649.000000,239.649000,2.380952,639.705000,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,1678870229,1916645668,1099161.250000,39885.000000,411771.000000,1281,94487.159500,285.655500,94772.815000,2000,521,0,738,,,,,,,,,,,,,,,,,,,,10.083500,,1819.569240,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,23.000000,,,,,,,,,1259,0.413820,205.885500,19.942500,451656.000000,225.828000,2.710027,1099.161250,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,2635528871,3969903451,1522866.250000,55893.000000,608458.000000,1764,197787.638250,416.015000,198203.653250,3000,719,0,1009,,,,,,,,,,,,,,,,,,,,10.124000,,1969.969457,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,1728,0.416088,202.819333,18.631000,664351.000000,221.450333,2.973241,1522.866250,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,3555446362,1549712627,1961791.250000,73428.000000,812865.000000,2280,346886.024375,553.288500,347439.312875,4000,918,0,1330,,,,,,,,,,,,,,,,,,,,10.502500,,2038.952921,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,24.000000,,,,,,,,,2248,0.408363,203.216250,18.357000,886293.000000,221.573250,3.007519,1961.791250,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,381665138,3165828889,2209113.750000,82540.000000,986058.000000,2550,486834.502875,658.109000,487492.611875,5000,1036,0,1470,,,,,,,,,,,,,,,,,,,,10.143800,,2263.351084,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,2506,0.413408,197.211600,16.508000,1068598.000000,213.719600,3.401361,2209.113750,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,2956409189,1241909066,2750675.000000,103246.000000,1202921.000000,3157,737815.880000,807.952500,738623.832500,6000,1291,0,1809,,,,,,,,,,,,,,,,,,,,10.597667,,2181.282776,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,3100,0.416452,200.486833,17.207667,1306167.000000,217.694500,3.316750,2750.675000,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,1016739086,1134403534,3088446.250000,116805.000000,1392944.000000,3540,947692.758000,930.082000,948622.840000,7000,1444,0,2038,,,,,,,,,,,,,,,,,,,,10.609000,,2266.511842,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3482,0.414704,198.992000,16.686429,1509749.000000,215.678429,3.434740,3088.446250,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,1108640688,589484115,3356592.500000,127340.000000,1580434.000000,3860,1206323.045000,1044.897000,1207367.942000,8000,1560,0,2219,,,,,,,,,,,,,,,,,,,,10.598500,,2383.369444,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3779,0.412808,197.554250,15.917500,1707774.000000,213.471750,3.605228,3356.592500,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,627991357,2588817105,3766060.000000,143421.000000,1777021.000000,4326,1461339.784875,1175.352500,1462515.137375,9000,1741,0,2492,,,,,,,,,,,,,,,,,,,,10.823556,,2389.765431,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,29.000000,,,,,,,,,4233,0.411292,197.446778,15.935667,1920442.000000,213.382444,3.611557,3766.060000,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,504163422,2541858119,4088630.000000,157001.000000,1951812.000000,4711,1836098.792750,1289.908000,1837388.700750,10000,1904,0,2715,,,,,,,,,,,,,,,,,,,,10.843600,,2445.807031,SD-CGQT,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,4619,0.412210,195.181200,15.700100,2108813.000000,210.881300,3.683241,4088.630000,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,2644176742,866986004,627278.750000,22413.000000,212216.000000,748,28284.833375,150.934000,28435.767375,1000,297,0,431,,,,,,,,,,,,,,,,,,,,9.602000,,1594.187592,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,21.000000,,,,,,,,,728,0.407967,212.216000,22.413000,234629.000000,234.629000,2.320186,627.278750,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,2211144964,2979013671,1046763.750000,38239.000000,402556.000000,1235,91237.821375,277.756000,91515.577375,2000,498,0,713,,,,,,,,,,,,,,,,,,,,9.937500,,1910.650803,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,1211,0.411230,201.278000,19.119500,440795.000000,220.397500,2.805049,1046.763750,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,560674351,1057084216,1571810.000000,57748.000000,623088.000000,1813,209895.641625,427.040000,210322.681625,3000,743,0,1040,,,,,,,,,,,,,,,,,,,,10.271000,,1908.627633,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,24.000000,,,,,,,,,1783,0.416713,207.696000,19.249333,680836.000000,226.945333,2.884615,1571.810000,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,626739631,326574660,1908785.000000,71028.000000,808266.000000,2210,340162.609875,546.189000,340708.798875,4000,891,0,1282,,,,,,,,,,,,,,,,,,,,10.397750,,2095.573886,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2173,0.410032,202.066500,17.757000,879294.000000,219.823500,3.120125,1908.785000,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,3561146328,1522234793,2275043.750000,85373.000000,995583.000000,2629,508173.263500,668.537500,508841.801000,5000,1068,0,1517,,,,,,,,,,,,,,,,,,,,10.374800,,2197.759933,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2585,0.413153,199.116600,17.074600,1080956.000000,216.191200,3.295979,2275.043750,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,2050549156,1357932646,2675001.250000,100328.000000,1194788.000000,3075,706983.842125,798.050000,707781.892125,6000,1252,0,1764,,,,,,,,,,,,,,,,,,,,10.531000,,2242.989606,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,3016,0.415119,199.131333,16.721333,1295116.000000,215.852667,3.401361,2675.001250,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,1199491151,2239530807,3024075.000000,114168.000000,1381768.000000,3467,913101.238625,919.220000,914020.458625,7000,1411,0,1999,,,,,,,,,,,,,,,,,,,,10.488000,,2314.757405,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3410,0.413783,197.395429,16.309714,1495936.000000,213.705143,3.501751,3024.075000,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,4125151595,3503934874,3407037.500000,129906.000000,1581621.000000,3923,1206381.093625,1050.622500,1207431.716125,8000,1578,0,2282,,,,,,,,,,,,,,,,,,,,10.801000,,2348.080994,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3860,0.408808,197.702625,16.238250,1711527.000000,213.940875,3.505697,3407.037500,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,84900146,318654934,3805402.500000,144824.000000,1776365.000000,4355,1505451.772125,1177.830500,1506629.602625,9000,1776,0,2501,,,,,,,,,,,,,,,,,,,,10.715778,,2365.058624,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,29.000000,,,,,,,,,4277,0.415244,197.373889,16.091556,1921189.000000,213.465444,3.598561,3805.402500,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,3289056188,3085498222,4095000.000000,156917.000000,1963241.000000,4699,1824258.061375,1295.454500,1825553.515875,10000,1903,0,2717,,,,,,,,,,,,,,,,,,,,10.888500,,2442.002442,SD-CGQT,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,4620,0.411905,196.324100,15.691700,2120158.000000,212.015800,3.680530,4095.000000,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,2670425987,1509700335,530005.000000,18714.000000,195906.000000,620,22885.170000,135.381000,23020.551000,1000,253,0,361,,,,,,,,,,,,,,,,,,,,8.659000,,1886.774653,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,21.000000,,,,,,,,,614,0.412052,195.906000,18.714000,214620.000000,214.620000,2.770083,530.005000,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,3200657574,2131638632,1191812.500000,43338.000000,425617.000000,1387,104837.664750,299.484500,105137.149250,2000,566,0,789,,,,,,,,,,,,,,,,,,,,10.325000,,1678.116314,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,23.000000,,,,,,,,,1355,0.417712,212.808500,21.669000,468955.000000,234.477500,2.534854,1191.812500,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,734481505,1476979582,1505967.500000,55550.000000,604364.000000,1754,201600.442750,413.282000,202013.724750,3000,712,0,1012,,,,,,,,,,,,,,,,,,,,10.153333,,1992.074862,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,24.000000,,,,,,,,,1724,0.412993,201.454667,18.516667,659914.000000,219.971333,2.964427,1505.967500,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,314693600,848686837,1952093.750000,72408.000000,807130.000000,2259,346564.141250,548.381000,347112.522250,4000,923,0,1287,,,,,,,,,,,,,,,,,,,,10.437250,,2049.081915,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,2210,0.417647,201.782500,18.102000,879538.000000,219.884500,3.108003,1952.093750,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,2977486006,1142165027,2295798.750000,86170.000000,1000264.000000,2655,514715.419875,672.472000,515387.891875,5000,1072,0,1537,,,,,,,,,,,,,,,,,,,,10.389000,,2177.891246,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2609,0.410885,200.052800,17.234000,1086434.000000,217.286800,3.253090,2295.798750,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,3061734861,4022426632,2701988.750000,101868.000000,1193394.000000,3108,707193.948625,800.433000,707994.381625,6000,1265,0,1796,,,,,,,,,,,,,,,,,,,,10.612667,,2220.586596,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3061,0.413264,198.899000,16.978000,1295262.000000,215.877000,3.340757,2701.988750,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,1938604419,2582329647,3058126.250000,115594.000000,1381078.000000,3513,943449.089375,921.727000,944370.816375,7000,1429,0,2027,,,,,,,,,,,,,,,,,,,,10.608857,,2288.983328,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3456,0.413484,197.296857,16.513429,1496672.000000,213.810286,3.453379,3058.126250,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,1126792329,1453182754,3574000.000000,135180.000000,1611866.000000,4069,1235705.082625,1076.293000,1236781.375625,8000,1668,0,2337,,,,,,,,,,,,,,,,,,,,10.863750,,2238.388360,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,4005,0.416479,201.483250,16.897500,1747046.000000,218.380750,3.423192,3574.000000,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,946402176,1681238096,3651617.500000,139059.000000,1762070.000000,4185,1409617.533375,1159.153000,1410776.686375,9000,1696,0,2423,,,,,,,,,,,,,,,,,,,,10.640556,,2464.661208,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,4119,0.411750,195.785556,15.451000,1901129.000000,211.236556,3.714404,3651.617500,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,1009451480,4097942084,4147972.500000,159355.000000,1960888.000000,4779,1826444.539625,1299.154000,1827743.693625,10000,1926,0,2757,,,,,,,,,,,,,,,,,,,,10.945900,,2410.816369,SD-CGQT,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,31.000000,,,,,,,,,4683,0.411275,196.088800,15.935500,2120243.000000,212.024300,3.627131,4147.972500,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,1478935117,3245601416,604940.000000,21541.000000,205282.000000,720,26197.977875,145.723000,26343.700875,1000,291,0,411,,,,,,,,,,,,,,,,,,,,9.247000,,1653.056501,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,20.000000,,,,,,,,,702,0.414530,205.282000,21.541000,226823.000000,226.823000,2.433090,604.940000,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,149363207,659214244,1014490.000000,37266.000000,397526.000000,1199,91903.922875,273.295000,92177.217875,2000,479,0,703,,,,,,,,,,,,,,,,,,,,9.857500,,1971.433922,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,1182,0.405245,198.763000,18.633000,434792.000000,217.396000,2.844950,1014.490000,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,494900576,3530760557,1585180.000000,58216.000000,624750.000000,1831,205568.804375,428.807000,205997.611375,3000,748,0,1046,,,,,,,,,,,,,,,,,,,,10.254667,,1892.529555,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,24.000000,,,,,,,,,1794,0.416945,208.250000,19.405333,682966.000000,227.655333,2.868069,1585.180000,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,3775716776,3988430122,1840850.000000,68562.000000,786276.000000,2139,322750.308625,530.262000,323280.570625,4000,866,0,1229,,,,,,,,,,,,,,,,,,,,10.072250,,2172.909254,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2095,0.413365,196.569000,17.140500,854838.000000,213.709500,3.254679,1840.850000,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,3462718282,1926144237,2338751.250000,87792.000000,1005010.000000,2696,518217.143625,678.089000,518895.232625,5000,1095,0,1566,,,,,,,,,,,,,,,,,,,,10.551600,,2137.893032,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2661,0.411499,201.002000,17.558400,1092802.000000,218.560400,3.192848,2338.751250,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,373130909,1645286359,2664220.000000,100509.000000,1194933.000000,3071,713603.111750,798.484500,714401.596250,6000,1239,0,1777,,,,,,,,,,,,,,,,,,,,10.605167,,2252.066271,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,3016,0.410809,199.155500,16.751500,1295442.000000,215.907000,3.376477,2664.220000,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,1502897434,4059666594,3066475.000000,116382.000000,1390526.000000,3542,959846.480750,928.027000,960774.507750,7000,1429,0,2051,,,,,,,,,,,,,,,,,,,,10.768429,,2282.751368,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,3480,0.410632,198.646571,16.626000,1506908.000000,215.272571,3.412969,3066.475000,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,265951446,353306817,3418222.500000,129915.000000,1588801.000000,3928,1227260.067500,1054.230500,1228314.298000,8000,1586,0,2272,,,,,,,,,,,,,,,,,,,,10.739125,,2340.397677,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3858,0.411094,198.600125,16.239375,1718716.000000,214.839500,3.521127,3418.222500,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,2154578871,2561357714,3745736.250000,143214.000000,1772858.000000,4309,1520895.725750,1172.857000,1522068.582750,9000,1723,0,2511,,,,,,,,,,,,,,,,,,,,10.908556,,2402.731906,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,4234,0.406944,196.984222,15.912667,1916072.000000,212.896889,3.584229,3745.736250,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,4101145679,2283833190,4190912.500000,159636.000000,1985787.000000,4760,1856658.362875,1312.165500,1857970.528375,10000,1945,0,2745,,,,,,,,,,,,,,,,,,,,10.868200,,2386.115196,SD-CGQT,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,29.000000,,,,,,,,,4690,0.414712,198.578700,15.963600,2145423.000000,214.542300,3.642987,4190.912500,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,1285738809,2290370749,630628.750000,22454.000000,216735.000000,742,28779.271500,153.275500,28932.547000,1000,299,0,424,,,,,,,,,,,,,,,,,,,,9.628000,,1585.719015,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,20.000000,,,,,,,,,723,0.413555,216.735000,22.454000,239189.000000,239.189000,2.358491,630.628750,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,352634322,3885291166,1073276.250000,39024.000000,409831.000000,1248,94287.584875,282.963500,94570.548375,2000,508,0,728,,,,,,,,,,,,,,,,,,,,9.920000,,1863.453142,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,23.000000,,,,,,,,,1236,0.411003,204.915500,19.512000,448855.000000,224.427500,2.747253,1073.276250,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,1372935093,3823813687,1489542.500000,54979.000000,602199.000000,1738,201632.000625,411.057500,202043.058125,3000,703,0,1001,,,,,,,,,,,,,,,,,,,,9.973667,,2014.041224,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,1704,0.412559,200.733000,18.326333,657178.000000,219.059333,2.997003,1489.542500,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,4092918046,3410824634,1987623.750000,73897.000000,811719.000000,2301,354475.123500,553.653500,355028.777000,4000,938,0,1316,,,,,,,,,,,,,,,,,,,,10.411750,,2012.453313,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,26.000000,,,,,,,,,2254,0.416149,202.929750,18.474250,885616.000000,221.404000,3.039514,1987.623750,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,2151002084,3171361544,2312622.500000,85857.000000,1002363.000000,2640,502791.455625,672.895500,503464.351125,5000,1090,0,1508,,,,,,,,,,,,,,,,,,,,10.246600,,2162.047632,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,2598,0.419554,200.472600,17.171400,1088220.000000,217.644000,3.315650,2312.622500,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,3267055345,736074327,2774285.000000,104218.000000,1218299.000000,3179,773321.988250,817.585500,774139.573750,6000,1293,0,1830,,,,,,,,,,,,,,,,,,,,10.776333,,2162.719403,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3123,0.414025,203.049833,17.369667,1322517.000000,220.419500,3.278689,2774.285000,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,484445988,3583540489,2952893.750000,111676.000000,1375660.000000,3399,933007.420250,911.182000,933918.602250,7000,1370,0,1965,,,,,,,,,,,,,,,,,,,,10.496857,,2370.556001,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,3335,0.410795,196.522857,15.953714,1487336.000000,212.476571,3.562341,2952.893750,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,2035497669,3509327221,3377966.250000,128529.000000,1579739.000000,3882,1193972.241250,1046.927500,1195019.168750,8000,1571,0,2252,,,,,,,,,,,,,,,,,,,,10.721500,,2368.288908,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,27.000000,,,,,,,,,3823,0.410934,197.467375,16.066125,1708268.000000,213.533500,3.552398,3377.966250,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,249600090,1164377877,3835632.500000,146179.000000,1788885.000000,4390,1521068.386125,1186.800500,1522255.186625,9000,1781,0,2535,,,,,,,,,,,,,,,,,,,,10.874111,,2346.418746,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,4316,0.412651,198.765000,16.242111,1935064.000000,215.007111,3.550296,3835.632500,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,3548482786,689949704,4115288.750000,157484.000000,1974764.000000,4707,1823343.645000,1302.350000,1824645.995000,10000,1910,0,2721,,,,,,,,,,,,,,,,,,,,10.867300,,2429.963147,SD-CGQT,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,28.000000,,,,,,,,,4631,0.412438,197.476400,15.748400,2132248.000000,213.224800,3.675119,4115.288750,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,3036844764,3526188998,556011.250000,19947.000000,198243.000000,669,24065.457125,139.015500,24204.472625,1000,268,0,386,,,,,,,,,,,,,,,,,,,,8.878000,,1798.524760,SD-CGQT,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,20.000000,,,,,,,,,654,0.409786,198.243000,19.947000,218190.000000,218.190000,2.590674,556.011250,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,3516687001,2801952812,1026977.500000,37684.000000,402796.000000,1218,91272.615500,276.766000,91549.381500,2000,483,0,709,,,,,,,,,,,,,,,,,,,,9.764000,,1947.462335,SD-CGQT,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,24.000000,,,,,,,,,1192,0.405201,201.398000,18.842000,440480.000000,220.240000,2.820874,1026.977500,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,2550674226,1353702986,1448023.750000,53295.000000,597691.000000,1686,191995.999375,405.435500,192401.434875,3000,682,0,972,,,,,,,,,,,,,,,,,,,,9.973333,,2071.789223,SD-CGQT,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,25.000000,,,,,,,,,1654,0.412334,199.230333,17.765000,650986.000000,216.995333,3.086420,1448.023750,,,,,,,,,,,
