experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,TOTAL_TAGS
formal_main_scalability_uniform,EMDT,36,4162552680,1211904286,5000
formal_main_scalability_uniform,EMDT,36,868241951,1564682191,6000
formal_main_scalability_uniform,EMDT,36,3445152787,739275206,7000
formal_main_scalability_uniform,EMDT,36,1883916669,1831165421,8000
formal_main_scalability_uniform,EMDT,36,2897680063,3295822217,9000
formal_main_scalability_uniform,EMDT,36,3786857260,1648932021,10000
formal_main_scalability_uniform,EMDT,37,626371024,599991811,1000
formal_main_scalability_uniform,EMDT,37,263273181,4179942271,2000
formal_main_scalability_uniform,EMDT,37,3380097081,1517425425,3000
formal_main_scalability_uniform,EMDT,37,1920547749,4253242662,4000
formal_main_scalability_uniform,EMDT,37,3471361456,2168064507,5000
formal_main_scalability_uniform,EMDT,37,603114957,2336513329,6000
formal_main_scalability_uniform,EMDT,37,68197321,3035599309,7000
formal_main_scalability_uniform,EMDT,37,1540790134,4293984783,8000
formal_main_scalability_uniform,EMDT,37,2752656747,474945708,9000
formal_main_scalability_uniform,EMDT,37,4196098362,4024575061,10000
formal_main_scalability_uniform,EMDT,38,1556630921,4246911748,1000
formal_main_scalability_uniform,EMDT,38,1509781716,693278999,2000
formal_main_scalability_uniform,EMDT,38,531751140,4285229222,3000
formal_main_scalability_uniform,EMDT,38,722197694,1652801433,4000
formal_main_scalability_uniform,EMDT,38,1907158695,4017867246,5000
formal_main_scalability_uniform,EMDT,38,2704754011,19366069,6000
formal_main_scalability_uniform,EMDT,38,1550188549,1731656813,7000
formal_main_scalability_uniform,EMDT,38,2109505744,3536969547,8000
formal_main_scalability_uniform,EMDT,38,536417336,2764773190,9000
formal_main_scalability_uniform,EMDT,38,1405617045,1530997405,10000
formal_main_scalability_uniform,EMDT,39,2085872880,2620043479,1000
formal_main_scalability_uniform,EMDT,39,279463980,953383793,2000
formal_main_scalability_uniform,EMDT,39,324819272,2365696105,3000
formal_main_scalability_uniform,EMDT,39,118746435,2396371909,4000
formal_main_scalability_uniform,EMDT,39,1901509554,4006555766,5000
formal_main_scalability_uniform,EMDT,39,4174199627,3117692230,6000
formal_main_scalability_uniform,EMDT,39,2155104127,1755873281,7000
formal_main_scalability_uniform,EMDT,39,2838466258,421232878,8000
formal_main_scalability_uniform,EMDT,39,844160472,3556202397,9000
formal_main_scalability_uniform,EMDT,39,334745741,3056038854,10000
formal_main_scalability_uniform,EMDT,40,3959800285,2533157347,1000
formal_main_scalability_uniform,EMDT,40,1678870229,3469816160,2000
formal_main_scalability_uniform,EMDT,40,2635528871,2614021604,3000
formal_main_scalability_uniform,EMDT,40,3555446362,2628437068,4000
formal_main_scalability_uniform,EMDT,40,381665138,560927374,5000
formal_main_scalability_uniform,EMDT,40,2956409189,1921233097,6000
formal_main_scalability_uniform,EMDT,40,1016739086,2072033141,7000
formal_main_scalability_uniform,EMDT,40,1108640688,2632412900,8000
formal_main_scalability_uniform,EMDT,40,627991357,1113444786,9000
formal_main_scalability_uniform,EMDT,40,504163422,4204825283,10000
formal_main_scalability_uniform,EMDT,41,2644176742,2988103742,1000
formal_main_scalability_uniform,EMDT,41,2211144964,2372229366,2000
formal_main_scalability_uniform,EMDT,41,560674351,2605421421,3000
formal_main_scalability_uniform,EMDT,41,626739631,70436738,4000
formal_main_scalability_uniform,EMDT,41,3561146328,3659301170,5000
formal_main_scalability_uniform,EMDT,41,2050549156,2350205949,6000
formal_main_scalability_uniform,EMDT,41,1199491151,3369054818,7000
formal_main_scalability_uniform,EMDT,41,4125151595,3885948737,8000
formal_main_scalability_uniform,EMDT,41,84900146,3597085812,9000
formal_main_scalability_uniform,EMDT,41,3289056188,3542187983,10000
formal_main_scalability_uniform,EMDT,42,2670425987,126223620,1000
formal_main_scalability_uniform,EMDT,42,3200657574,3849943401,2000
formal_main_scalability_uniform,EMDT,42,734481505,1927540565,3000
formal_main_scalability_uniform,EMDT,42,314693600,185118084,4000
formal_main_scalability_uniform,EMDT,42,2977486006,296268217,5000
formal_main_scalability_uniform,EMDT,42,3061734861,3595765652,6000
formal_main_scalability_uniform,EMDT,42,1938604419,3389799539,7000
formal_main_scalability_uniform,EMDT,42,1126792329,3696905307,8000
formal_main_scalability_uniform,EMDT,42,946402176,2920076288,9000
formal_main_scalability_uniform,EMDT,42,1009451480,4028966879,10000
formal_main_scalability_uniform,EMDT,43,1478935117,2972168946,1000
formal_main_scalability_uniform,EMDT,43,149363207,2022199611,2000
formal_main_scalability_uniform,EMDT,43,494900576,2341800377,3000
formal_main_scalability_uniform,EMDT,43,3775716776,2957006334,4000
formal_main_scalability_uniform,EMDT,43,3462718282,1633791802,5000
formal_main_scalability_uniform,EMDT,43,373130909,3916613398,6000
formal_main_scalability_uniform,EMDT,43,1502897434,2222208059,7000
formal_main_scalability_uniform,EMDT,43,265951446,2715094979,8000
formal_main_scalability_uniform,EMDT,43,2154578871,1154243021,9000
formal_main_scalability_uniform,EMDT,43,4101145679,1404398244,10000
formal_main_scalability_uniform,EMDT,44,1285738809,1524304550,1000
formal_main_scalability_uniform,EMDT,44,352634322,562047426,2000
formal_main_scalability_uniform,EMDT,44,1372935093,304963156,3000
formal_main_scalability_uniform,EMDT,44,4092918046,2955774372,4000
formal_main_scalability_uniform,EMDT,44,2151002084,3061170966,5000
formal_main_scalability_uniform,EMDT,44,3267055345,2037324753,6000
formal_main_scalability_uniform,EMDT,44,484445988,3711622795,7000
formal_main_scalability_uniform,EMDT,44,2035497669,108290948,8000
formal_main_scalability_uniform,EMDT,44,249600090,1906592895,9000
formal_main_scalability_uniform,EMDT,44,3548482786,2488647961,10000
formal_main_scalability_uniform,EMDT,45,3036844764,1622183877,1000
formal_main_scalability_uniform,EMDT,45,3516687001,1242293136,2000
formal_main_scalability_uniform,EMDT,45,2550674226,3998573757,3000
formal_main_scalability_uniform,EMDT,45,4198199127,3074438448,4000
formal_main_scalability_uniform,EMDT,45,766574911,1800124191,5000
formal_main_scalability_uniform,EMDT,45,2259799163,1479572200,6000
formal_main_scalability_uniform,EMDT,45,591357162,2630362477,7000
formal_main_scalability_uniform,EMDT,45,494409640,1660385315,8000
formal_main_scalability_uniform,EMDT,45,2089433886,203468527,9000
formal_main_scalability_uniform,EMDT,45,3271957722,3029304250,10000
formal_main_scalability_uniform,EMDT,46,560042698,2854010642,1000
formal_main_scalability_uniform,EMDT,46,2094521222,378902618,2000
formal_main_scalability_uniform,EMDT,46,1742287118,2676263252,3000
formal_main_scalability_uniform,EMDT,46,1319661237,1385796222,4000
formal_main_scalability_uniform,EMDT,46,4080627572,951266426,5000
formal_main_scalability_uniform,EMDT,46,120421250,678349690,6000
formal_main_scalability_uniform,EMDT,46,3485911430,4092347513,7000
formal_main_scalability_uniform,EMDT,46,2504840295,3514554944,8000
formal_main_scalability_uniform,EMDT,46,1346524786,588525769,9000
formal_main_scalability_uniform,EMDT,46,2464640886,231181554,10000
formal_main_scalability_uniform,EMDT,47,3957705530,503637397,1000
formal_main_scalability_uniform,EMDT,47,1538093728,3881088453,2000
formal_main_scalability_uniform,EMDT,47,1970951467,2331646054,3000
formal_main_scalability_uniform,EMDT,47,1472043147,12283889,4000
formal_main_scalability_uniform,EMDT,47,1578671759,3625340699,5000
formal_main_scalability_uniform,EMDT,47,2229729664,3327885174,6000
formal_main_scalability_uniform,EMDT,47,1516779922,1828413084,7000
formal_main_scalability_uniform,EMDT,47,2739724092,3615402393,8000
formal_main_scalability_uniform,EMDT,47,2729809775,1983730989,9000
formal_main_scalability_uniform,EMDT,47,2374668554,1907881917,10000
formal_main_scalability_uniform,EMDT,48,2050807571,3051119604,1000
formal_main_scalability_uniform,EMDT,48,4020371987,82736700,2000
formal_main_scalability_uniform,EMDT,48,1183478187,2376828091,3000
formal_main_scalability_uniform,EMDT,48,693628703,3708951878,4000
formal_main_scalability_uniform,EMDT,48,2001862875,3333734790,5000
formal_main_scalability_uniform,EMDT,48,3226611902,2330575831,6000
formal_main_scalability_uniform,EMDT,48,1882208562,1759881008,7000
formal_main_scalability_uniform,EMDT,48,537676765,3960296521,8000
formal_main_scalability_uniform,EMDT,48,2539821267,895857856,9000
formal_main_scalability_uniform,EMDT,48,2318589925,3557451498,10000
formal_main_scalability_uniform,EMDT,49,3714014922,1460509305,1000
formal_main_scalability_uniform,EMDT,49,2250233488,2013677219,2000
formal_main_scalability_uniform,EMDT,49,2937840634,483552451,3000
formal_main_scalability_uniform,EMDT,49,2455595207,2315381345,4000
formal_main_scalability_uniform,EMDT,49,4100950027,2945810387,5000
formal_main_scalability_uniform,EMDT,49,3460033728,3088425758,6000
formal_main_scalability_uniform,EMDT,49,1192722588,373449056,7000
formal_main_scalability_uniform,EMDT,49,3698867310,3813880291,8000
formal_main_scalability_uniform,EMDT,49,1147797395,1377592730,9000
formal_main_scalability_uniform,EMDT,49,989070292,2870426412,10000
formal_main_scalability_uniform,FHS_RAC,0,1524004277,28247794,1000
formal_main_scalability_uniform,FHS_RAC,0,2543363866,2054096209,2000
formal_main_scalability_uniform,FHS_RAC,0,355316633,3432424973,3000
formal_main_scalability_uniform,FHS_RAC,0,1618061584,1881958426,4000
formal_main_scalability_uniform,FHS_RAC,0,2859657486,2443051127,5000
formal_main_scalability_uniform,FHS_RAC,0,1272437194,3266093436,6000
formal_main_scalability_uniform,FHS_RAC,0,1368844119,1264601585,7000
formal_main_scalability_uniform,FHS_RAC,0,438879622,3445891656,8000
formal_main_scalability_uniform,FHS_RAC,0,2151577217,1523989115,9000
formal_main_scalability_uniform,FHS_RAC,0,4112675601,1588146372,10000
formal_main_scalability_uniform,FHS_RAC,1,1447008635,1562658760,1000
formal_main_scalability_uniform,FHS_RAC,1,399003040,2560360103,2000
formal_main_scalability_uniform,FHS_RAC,1,2775687662,221942664,3000
formal_main_scalability_uniform,FHS_RAC,1,3344695180,2446391854,4000
formal_main_scalability_uniform,FHS_RAC,1,2570961563,4211913295,5000
formal_main_scalability_uniform,FHS_RAC,1,1703528080,164116422,6000
formal_main_scalability_uniform,FHS_RAC,1,2402031391,383127110,7000
formal_main_scalability_uniform,FHS_RAC,1,4243725997,499213302,8000
formal_main_scalability_uniform,FHS_RAC,1,991600453,489718881,9000
formal_main_scalability_uniform,FHS_RAC,1,400238259,2512457754,10000
formal_main_scalability_uniform,FHS_RAC,2,1004529748,1742274349,1000
formal_main_scalability_uniform,FHS_RAC,2,1934189188,2896031313,2000
formal_main_scalability_uniform,FHS_RAC,2,1704566803,2727359522,3000
formal_main_scalability_uniform,FHS_RAC,2,1518130341,1183710892,4000
formal_main_scalability_uniform,FHS_RAC,2,4002574284,3087287083,5000
formal_main_scalability_uniform,FHS_RAC,2,650340179,1238209479,6000
formal_main_scalability_uniform,FHS_RAC,2,3830174249,4001308539,7000
formal_main_scalability_uniform,FHS_RAC,2,2717974811,2686133119,8000
formal_main_scalability_uniform,FHS_RAC,2,218990062,2313921615,9000
formal_main_scalability_uniform,FHS_RAC,2,3809764177,2562514478,10000
formal_main_scalability_uniform,FHS_RAC,3,2963101339,2367206935,1000
formal_main_scalability_uniform,FHS_RAC,3,565340376,3506410292,2000
formal_main_scalability_uniform,FHS_RAC,3,496066026,2882704573,3000
formal_main_scalability_uniform,FHS_RAC,3,52593332,2152371436,4000
formal_main_scalability_uniform,FHS_RAC,3,267988733,2441728060,5000
formal_main_scalability_uniform,FHS_RAC,3,1492261272,1573640582,6000
formal_main_scalability_uniform,FHS_RAC,3,149596474,3724139299,7000
formal_main_scalability_uniform,FHS_RAC,3,2771225274,3130731379,8000
formal_main_scalability_uniform,FHS_RAC,3,4155462995,3983543017,9000
formal_main_scalability_uniform,FHS_RAC,3,425311083,2867180181,10000
formal_main_scalability_uniform,FHS_RAC,4,1287624994,2153806876,1000
formal_main_scalability_uniform,FHS_RAC,4,177730010,1374500237,2000
formal_main_scalability_uniform,FHS_RAC,4,2402707068,805582302,3000
formal_main_scalability_uniform,FHS_RAC,4,2644543901,1879312928,4000
formal_main_scalability_uniform,FHS_RAC,4,2231270497,4064387190,5000
formal_main_scalability_uniform,FHS_RAC,4,3828609551,1096880982,6000
formal_main_scalability_uniform,FHS_RAC,4,3812533158,3323428357,7000
formal_main_scalability_uniform,FHS_RAC,4,2946292495,83274449,8000
formal_main_scalability_uniform,FHS_RAC,4,141492132,971724577,9000
formal_main_scalability_uniform,FHS_RAC,4,2972946640,1341676380,10000
formal_main_scalability_uniform,FHS_RAC,5,2952082449,1061034619,1000
formal_main_scalability_uniform,FHS_RAC,5,629071541,897771851,2000
formal_main_scalability_uniform,FHS_RAC,5,57449547,2891835839,3000
formal_main_scalability_uniform,FHS_RAC,5,3751472373,345086236,4000
formal_main_scalability_uniform,FHS_RAC,5,1742053196,3226455391,5000
formal_main_scalability_uniform,FHS_RAC,5,4280561432,3017553864,6000
formal_main_scalability_uniform,FHS_RAC,5,2973845505,4048290002,7000
formal_main_scalability_uniform,FHS_RAC,5,1752638061,3330562229,8000
formal_main_scalability_uniform,FHS_RAC,5,4158145695,1280992078,9000
formal_main_scalability_uniform,FHS_RAC,5,3328720855,887314749,10000
formal_main_scalability_uniform,FHS_RAC,6,2564772285,3774007412,1000
formal_main_scalability_uniform,FHS_RAC,6,1677013446,3017845616,2000
formal_main_scalability_uniform,FHS_RAC,6,3637809680,757119116,3000
formal_main_scalability_uniform,FHS_RAC,6,1592699744,2858543185,4000
formal_main_scalability_uniform,FHS_RAC,6,39675976,2261192213,5000
formal_main_scalability_uniform,FHS_RAC,6,3257192858,1324306978,6000
formal_main_scalability_uniform,FHS_RAC,6,2800701900,794826552,7000
formal_main_scalability_uniform,FHS_RAC,6,3403321283,3177609300,8000
formal_main_scalability_uniform,FHS_RAC,6,1077335729,2435087883,9000
formal_main_scalability_uniform,FHS_RAC,6,2698000198,3777077011,10000
formal_main_scalability_uniform,FHS_RAC,7,4143010417,1234409332,1000
formal_main_scalability_uniform,FHS_RAC,7,187697319,3542794566,2000
formal_main_scalability_uniform,FHS_RAC,7,4021506872,1841226704,3000
formal_main_scalability_uniform,FHS_RAC,7,592348628,1033999939,4000
formal_main_scalability_uniform,FHS_RAC,7,164659966,4190063590,5000
formal_main_scalability_uniform,FHS_RAC,7,1544274453,1436173988,6000
formal_main_scalability_uniform,FHS_RAC,7,1060776257,4059184870,7000
formal_main_scalability_uniform,FHS_RAC,7,2642284207,2761578921,8000
formal_main_scalability_uniform,FHS_RAC,7,3620201211,3584687295,9000
formal_main_scalability_uniform,FHS_RAC,7,880328218,935421726,10000
formal_main_scalability_uniform,FHS_RAC,8,2106122468,2705776759,1000
formal_main_scalability_uniform,FHS_RAC,8,371226784,3921366676,2000
formal_main_scalability_uniform,FHS_RAC,8,2413251070,3582790415,3000
formal_main_scalability_uniform,FHS_RAC,8,2271571714,3761888373,4000
formal_main_scalability_uniform,FHS_RAC,8,1352238158,4096475901,5000
formal_main_scalability_uniform,FHS_RAC,8,3173959220,1068047642,6000
formal_main_scalability_uniform,FHS_RAC,8,1420306198,3167411918,7000
formal_main_scalability_uniform,FHS_RAC,8,2386803427,699655861,8000
formal_main_scalability_uniform,FHS_RAC,8,3791444769,3415535967,9000
formal_main_scalability_uniform,FHS_RAC,8,197589039,1477306062,10000
formal_main_scalability_uniform,FHS_RAC,9,2688084908,1853983261,1000
formal_main_scalability_uniform,FHS_RAC,9,3708358501,1756199299,2000
formal_main_scalability_uniform,FHS_RAC,9,1967889365,2452137022,3000
formal_main_scalability_uniform,FHS_RAC,9,4221586909,596849360,4000
formal_main_scalability_uniform,FHS_RAC,9,3105034790,888012286,5000
formal_main_scalability_uniform,FHS_RAC,9,3602763826,4077511426,6000
formal_main_scalability_uniform,FHS_RAC,9,2742235446,1970292301,7000
formal_main_scalability_uniform,FHS_RAC,9,3608150045,345022464,8000
formal_main_scalability_uniform,FHS_RAC,9,3296190933,1280906278,9000
formal_main_scalability_uniform,FHS_RAC,9,98398546,3292092965,10000
formal_main_scalability_uniform,FHS_RAC,10,1651922262,1813221158,1000
formal_main_scalability_uniform,FHS_RAC,10,804093800,2414816924,2000
formal_main_scalability_uniform,FHS_RAC,10,790116273,1028983876,3000
formal_main_scalability_uniform,FHS_RAC,10,2599053468,1206629025,4000
formal_main_scalability_uniform,FHS_RAC,10,536693276,3073419382,5000
formal_main_scalability_uniform,FHS_RAC,10,4232955816,3775089278,6000
formal_main_scalability_uniform,FHS_RAC,10,4166587760,2958181035,7000
formal_main_scalability_uniform,FHS_RAC,10,1630753200,3788367448,8000
formal_main_scalability_uniform,FHS_RAC,10,1534083998,416939460,9000
formal_main_scalability_uniform,FHS_RAC,10,3323022418,4269023404,10000
formal_main_scalability_uniform,FHS_RAC,11,2744797527,220399530,1000
formal_main_scalability_uniform,FHS_RAC,11,4238865757,3178591170,2000
formal_main_scalability_uniform,FHS_RAC,11,1953686223,3496591498,3000
formal_main_scalability_uniform,FHS_RAC,11,1651562055,949374219,4000
formal_main_scalability_uniform,FHS_RAC,11,1397291536,2442884600,5000
formal_main_scalability_uniform,FHS_RAC,11,818305541,2086322128,6000
formal_main_scalability_uniform,FHS_RAC,11,1274320143,2132059225,7000
formal_main_scalability_uniform,FHS_RAC,11,3619355516,444951286,8000
formal_main_scalability_uniform,FHS_RAC,11,3938710517,1754455292,9000
formal_main_scalability_uniform,FHS_RAC,11,1684932225,1432896993,10000
formal_main_scalability_uniform,FHS_RAC,12,2477178442,309547026,1000
formal_main_scalability_uniform,FHS_RAC,12,1455571856,3018885448,2000
formal_main_scalability_uniform,FHS_RAC,12,4150409384,4241985458,3000
formal_main_scalability_uniform,FHS_RAC,12,128745838,2521482895,4000
formal_main_scalability_uniform,FHS_RAC,12,12233841,840500778,5000
formal_main_scalability_uniform,FHS_RAC,12,1687577413,4174272646,6000
formal_main_scalability_uniform,FHS_RAC,12,822195815,1680242272,7000
formal_main_scalability_uniform,FHS_RAC,12,3816083121,829651018,8000
formal_main_scalability_uniform,FHS_RAC,12,1269846629,348648449,9000
formal_main_scalability_uniform,FHS_RAC,12,4254308589,2513139867,10000
formal_main_scalability_uniform,FHS_RAC,13,1050437634,2084983357,1000
formal_main_scalability_uniform,FHS_RAC,13,943806387,1238292737,2000
formal_main_scalability_uniform,FHS_RAC,13,3702026684,2498237771,3000
formal_main_scalability_uniform,FHS_RAC,13,1726458537,3648157982,4000
formal_main_scalability_uniform,FHS_RAC,13,3505287106,3542329066,5000
formal_main_scalability_uniform,FHS_RAC,13,2739920477,1723455884,6000
formal_main_scalability_uniform,FHS_RAC,13,778176666,1838987444,7000
formal_main_scalability_uniform,FHS_RAC,13,2384707130,1666538357,8000
formal_main_scalability_uniform,FHS_RAC,13,2869952118,4205883431,9000
formal_main_scalability_uniform,FHS_RAC,13,909671553,2050003144,10000
formal_main_scalability_uniform,FHS_RAC,14,2249877574,440456126,1000
formal_main_scalability_uniform,FHS_RAC,14,3409623535,3340858812,2000
formal_main_scalability_uniform,FHS_RAC,14,2185098187,2493542552,3000
formal_main_scalability_uniform,FHS_RAC,14,1231661080,1705902591,4000
formal_main_scalability_uniform,FHS_RAC,14,342997099,2556869212,5000
formal_main_scalability_uniform,FHS_RAC,14,986364574,1374715650,6000
formal_main_scalability_uniform,FHS_RAC,14,2708147089,2860029998,7000
formal_main_scalability_uniform,FHS_RAC,14,2361016452,80167306,8000
formal_main_scalability_uniform,FHS_RAC,14,3978957680,2770483068,9000
formal_main_scalability_uniform,FHS_RAC,14,1718243239,3574269967,10000
formal_main_scalability_uniform,FHS_RAC,15,2286490167,180463953,1000
formal_main_scalability_uniform,FHS_RAC,15,3167369515,1014608009,2000
formal_main_scalability_uniform,FHS_RAC,15,2611256519,1909986778,3000
formal_main_scalability_uniform,FHS_RAC,15,1120948785,1639402380,4000
formal_main_scalability_uniform,FHS_RAC,15,2426769766,2137443111,5000
formal_main_scalability_uniform,FHS_RAC,15,614268524,447894720,6000
formal_main_scalability_uniform,FHS_RAC,15,3347888340,3910655197,7000
formal_main_scalability_uniform,FHS_RAC,15,2719344630,526610184,8000
formal_main_scalability_uniform,FHS_RAC,15,3805658138,2877054528,9000
formal_main_scalability_uniform,FHS_RAC,15,1456006230,2489198519,10000
formal_main_scalability_uniform,FHS_RAC,16,1328103178,2899346512,1000
formal_main_scalability_uniform,FHS_RAC,16,1836523183,458937463,2000
formal_main_scalability_uniform,FHS_RAC,16,3269119720,3265468440,3000
formal_main_scalability_uniform,FHS_RAC,16,3956300972,3112550377,4000
formal_main_scalability_uniform,FHS_RAC,16,1157311672,2333941627,5000
formal_main_scalability_uniform,FHS_RAC,16,3719023918,2786421666,6000
formal_main_scalability_uniform,FHS_RAC,16,321604108,154867817,7000
formal_main_scalability_uniform,FHS_RAC,16,3638494130,2026945837,8000
formal_main_scalability_uniform,FHS_RAC,16,1516990709,4278347953,9000
formal_main_scalability_uniform,FHS_RAC,16,1005804360,2053825327,10000
formal_main_scalability_uniform,FHS_RAC,17,642195615,918851343,1000
formal_main_scalability_uniform,FHS_RAC,17,1436109306,3296796126,2000
formal_main_scalability_uniform,FHS_RAC,17,102679093,3557542016,3000
formal_main_scalability_uniform,FHS_RAC,17,2342976602,1595595582,4000
formal_main_scalability_uniform,FHS_RAC,17,1097791659,4275273395,5000
formal_main_scalability_uniform,FHS_RAC,17,1012031776,4132750032,6000
formal_main_scalability_uniform,FHS_RAC,17,3414366693,3663324122,7000
formal_main_scalability_uniform,FHS_RAC,17,2265754763,3281589129,8000
formal_main_scalability_uniform,FHS_RAC,17,4097079967,2982848806,9000
formal_main_scalability_uniform,FHS_RAC,17,603058372,3713667485,10000
formal_main_scalability_uniform,FHS_RAC,18,3088362313,3688876653,1000
formal_main_scalability_uniform,FHS_RAC,18,2914399055,211046285,2000
formal_main_scalability_uniform,FHS_RAC,18,4202824592,4133131693,3000
formal_main_scalability_uniform,FHS_RAC,18,2041912714,1712268948,4000
formal_main_scalability_uniform,FHS_RAC,18,2700945782,995957278,5000
formal_main_scalability_uniform,FHS_RAC,18,2431029977,4133961080,6000
formal_main_scalability_uniform,FHS_RAC,18,2660736263,3749142414,7000
formal_main_scalability_uniform,FHS_RAC,18,783415693,3665142772,8000
formal_main_scalability_uniform,FHS_RAC,18,556464748,3909178672,9000
formal_main_scalability_uniform,FHS_RAC,18,2102070205,1074254791,10000
formal_main_scalability_uniform,FHS_RAC,19,514348663,940516227,1000
formal_main_scalability_uniform,FHS_RAC,19,93350636,1711438992,2000
formal_main_scalability_uniform,FHS_RAC,19,2107712588,3114830960,3000
formal_main_scalability_uniform,FHS_RAC,19,921457352,1734635484,4000
formal_main_scalability_uniform,FHS_RAC,19,45698536,687001838,5000
formal_main_scalability_uniform,FHS_RAC,19,3139283641,1399971961,6000
formal_main_scalability_uniform,FHS_RAC,19,812280019,273078744,7000
formal_main_scalability_uniform,FHS_RAC,19,1013168749,3997005467,8000
formal_main_scalability_uniform,FHS_RAC,19,3916540019,257636702,9000
formal_main_scalability_uniform,FHS_RAC,19,3773529694,244431027,10000
formal_main_scalability_uniform,FHS_RAC,20,1811702449,2536412071,1000
formal_main_scalability_uniform,FHS_RAC,20,625708093,382545155,2000
formal_main_scalability_uniform,FHS_RAC,20,4213660371,2938599517,3000
formal_main_scalability_uniform,FHS_RAC,20,2669850163,1197219730,4000
formal_main_scalability_uniform,FHS_RAC,20,1644228737,4141025102,5000
formal_main_scalability_uniform,FHS_RAC,20,3050810182,4212230452,6000
formal_main_scalability_uniform,FHS_RAC,20,4013488752,4013259614,7000
formal_main_scalability_uniform,FHS_RAC,20,4242027472,2543364802,8000
formal_main_scalability_uniform,FHS_RAC,20,1940919326,3328683870,9000
formal_main_scalability_uniform,FHS_RAC,20,2978707443,4248916651,10000
formal_main_scalability_uniform,FHS_RAC,21,2113648712,38774410,1000
formal_main_scalability_uniform,FHS_RAC,21,2005497961,4049287746,2000
formal_main_scalability_uniform,FHS_RAC,21,16588412,3576234718,3000
formal_main_scalability_uniform,FHS_RAC,21,272605125,3082369880,4000
formal_main_scalability_uniform,FHS_RAC,21,4252232453,244239864,5000
formal_main_scalability_uniform,FHS_RAC,21,1311283330,3816478012,6000
formal_main_scalability_uniform,FHS_RAC,21,575701517,1525089578,7000
formal_main_scalability_uniform,FHS_RAC,21,3712135642,2191232752,8000
formal_main_scalability_uniform,FHS_RAC,21,418018801,3706015543,9000
formal_main_scalability_uniform,FHS_RAC,21,852182443,1906671991,10000
formal_main_scalability_uniform,FHS_RAC,22,1155866124,2157368412,1000
formal_main_scalability_uniform,FHS_RAC,22,1761472814,150139506,2000
formal_main_scalability_uniform,FHS_RAC,22,1102134727,2642529379,3000
formal_main_scalability_uniform,FHS_RAC,22,374809735,3905756592,4000
formal_main_scalability_uniform,FHS_RAC,22,1770295171,1884525417,5000
formal_main_scalability_uniform,FHS_RAC,22,2617980297,1615220180,6000
formal_main_scalability_uniform,FHS_RAC,22,718440197,280970107,7000
formal_main_scalability_uniform,FHS_RAC,22,2408490105,934953097,8000
formal_main_scalability_uniform,FHS_RAC,22,3655826331,2938730352,9000
formal_main_scalability_uniform,FHS_RAC,22,245330962,2897648682,10000
formal_main_scalability_uniform,FHS_RAC,23,765688299,2146922704,1000
formal_main_scalability_uniform,FHS_RAC,23,3776030016,3182324398,2000
formal_main_scalability_uniform,FHS_RAC,23,1793995362,1494226437,3000
formal_main_scalability_uniform,FHS_RAC,23,2923336058,2034688583,4000
formal_main_scalability_uniform,FHS_RAC,23,4019703392,1194038321,5000
formal_main_scalability_uniform,FHS_RAC,23,1810932190,271741115,6000
formal_main_scalability_uniform,FHS_RAC,23,483059484,2899854626,7000
formal_main_scalability_uniform,FHS_RAC,23,4162089257,56793511,8000
formal_main_scalability_uniform,FHS_RAC,23,712187005,895567193,9000
formal_main_scalability_uniform,FHS_RAC,23,1131568157,3922009466,10000
formal_main_scalability_uniform,FHS_RAC,24,263910823,662901146,1000
formal_main_scalability_uniform,FHS_RAC,24,2963103230,609647537,2000
formal_main_scalability_uniform,FHS_RAC,24,1714535935,1224610217,3000
formal_main_scalability_uniform,FHS_RAC,24,2426802840,3132459281,4000
formal_main_scalability_uniform,FHS_RAC,24,1581193531,4203049261,5000
formal_main_scalability_uniform,FHS_RAC,24,2198978849,2568904740,6000
formal_main_scalability_uniform,FHS_RAC,24,3562332497,953437163,7000
formal_main_scalability_uniform,FHS_RAC,24,1181774812,4094101735,8000
formal_main_scalability_uniform,FHS_RAC,24,2630932029,212796405,9000
formal_main_scalability_uniform,FHS_RAC,24,394957271,711825017,10000
formal_main_scalability_uniform,FHS_RAC,25,1123227648,1029668623,1000
formal_main_scalability_uniform,FHS_RAC,25,3145937857,1556158197,2000
formal_main_scalability_uniform,FHS_RAC,25,2987666976,2461092048,3000
formal_main_scalability_uniform,FHS_RAC,25,535996544,973280757,4000
formal_main_scalability_uniform,FHS_RAC,25,3929074059,116018312,5000
formal_main_scalability_uniform,FHS_RAC,25,1239427302,1083015856,6000
formal_main_scalability_uniform,FHS_RAC,25,2235217936,1048424995,7000
formal_main_scalability_uniform,FHS_RAC,25,1359268291,2732982585,8000
formal_main_scalability_uniform,FHS_RAC,25,3753923393,805117979,9000
formal_main_scalability_uniform,FHS_RAC,25,4235713438,2026525653,10000
formal_main_scalability_uniform,FHS_RAC,26,3725228539,1492690419,1000
formal_main_scalability_uniform,FHS_RAC,26,1622600635,1695034169,2000
formal_main_scalability_uniform,FHS_RAC,26,1238712431,48547407,3000
formal_main_scalability_uniform,FHS_RAC,26,2047816085,4258222222,4000
formal_main_scalability_uniform,FHS_RAC,26,2377721403,349467997,5000
formal_main_scalability_uniform,FHS_RAC,26,217403670,2881194975,6000
formal_main_scalability_uniform,FHS_RAC,26,4275249850,1400709302,7000
formal_main_scalability_uniform,FHS_RAC,26,273293829,4019991866,8000
